text,label,label_value,prediction,predictions_text
it's easy to dismiss the concerns of the disabled [SEP] The Oregon plan made some good sense,0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: it's easy to dismiss the concerns of the disabled [SEP] The Oregon plan made some good sense
Output: no_relation

Sentence: the disabled are often overlooked in the workplace [SEP] They should be given more opportunities
Output: support

Sentence: the disabled are often overlooked in the workplace [SEP] They"
"the Americans for Disabilities Act, speaking about sound and sensible civil rights legislation, was the foremost piece of legislation passed in modern times [SEP] we do have something more than a technical problem",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: the Americans for Disabilities Act, speaking about sound and sensible civil rights legislation, was the foremost piece of legislation passed in modern times [SEP] we do have something more than a technical problem
Output: no_relation

Sentence: the Americans for Disabilities Act, speaking about sound and sensible civil rights legislation, was the foremost piece of legislation passed in modern times [SEP] the technical problem is not a simple one
Output:"
"As President, I have to be sure that those waivers which we're approving all over the place are covered under the law [SEP] we do have something more than a technical problem",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: As President, I have to be sure that those waivers which we're approving all over the place are covered under the law [SEP] we do have something more than a technical problem
Output: support

Sentence: I'm not sure that the President has the authority to do that [SEP] I think it's a question of law
Output: attack

Sentence: I don't think there's"
"He failed to take on somebody else, the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running costs of medical care up by $25 billion to $50 billion [SEP] Governor Clinton clicked off the things: You've got to take on insurance companies and bureaucracies",0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: He failed to take on somebody else, the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running costs of medical care up by $25 billion to $50 billion [SEP] Governor Clinton clicked off the things: You've got to take on insurance companies and bureaucracies
Output: support

Sentence: I'm not going to be a part of the problem. I'm going to be a part of the solution. [SEP] I'm not going to be a part of the problem. I'"
"He refuses to put anything -- controls on these crazy lawsuits [SEP] He failed to take on somebody else, the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running costs of medical care up by $25 billion to $50 billion",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: He refuses to put anything -- controls on these crazy lawsuits [SEP] He failed to take on somebody else, the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running costs of medical care up by $25 billion to $50 billion
Output: attack

Sentence: He's a lawyer, and he's defending his client [SEP] He's a lawyer, and he's defending his client
Output: no_relation

Sentence: He's"
"If you want to help somebody, don't run the costs up by making doctors have to have five or six tests where one would do for fear of being sued, or have somebody along the highway not stop to pick up a guy and help him because he's afraid a trial lawyer will come along and sue him [SEP] He failed to take on somebody else, the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running costs of medical care up by $25 billion to $50 billion",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: If you want to help somebody, don't run the costs up by making doctors have to have five or six tests where one would do for fear of being sued, or have somebody along the highway not stop to pick up a guy and help him because he's afraid a trial lawyer will come along and sue him [SEP] He failed to take on somebody else, the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running costs of medical care up by $25 billion to $50 billion
Output: attack

Sentence: I think it's important to have a good relationship with your doctor, but I also think it's important to be able to question them and not be afraid to ask for a second opinion [SEP] I"
"We're suing each other too much and caring for each other too little [SEP] He failed to take on somebody else, the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running costs of medical care up by $25 billion to $50 billion",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We're suing each other too much and caring for each other too little [SEP] He failed to take on somebody else, the malpractice suit people, those that bring these lawsuits against -- these frivolous trial lawyers' lawsuits that are running costs of medical care up by $25 billion to $50 billion
Output: attack, no_relation

Sentence: I'm not sure if I'm going to be able to make it to the meeting [SEP] I'm not sure if I'm going to be able to make it to"
It ranks behind 15 other nations when we come to life expectancy and 22 other nations when we come to infant mortality [SEP] we don't have the best,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: It ranks behind 15 other nations when we come to life expectancy and 22 other nations when we come to infant mortality [SEP] we don't have the best
Output: no_relation

Sentence: The government has been accused of corruption and mismanagement [SEP] the government is corrupt
Output: attack

Sentence: The new policy will help reduce carbon emissions and promote renewable energy [SE"
We've got the most expensive health care system in the world. [SEP] we don't have the best,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We've got the most expensive health care system in the world. [SEP] we don't have the best
Output: no_relation

Sentence: The new iPhone is a great device. [SEP] I don't have one
Output: no_relation

Sentence: The new iPhone is a great device. [SEP] I"
"if you're paying more and you don't have the best, if all else fails [SEP] go copy the people who have the best who spend less",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: if you're paying more and you don't have the best, if all else fails [SEP] go copy the people who have the best who spend less
Output: attack

Sentence: I'm not sure if you're aware, but the new iPhone has a better camera than the Samsung Galaxy S21 [SEP]
Output: support

Sentence: I don't think"
we don't have the best [SEP] go copy the people who have the best who spend less,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we don't have the best [SEP] go copy the people who have the best who spend less
Output: no_relation

Sentence: I think the new policy is too strict [SEP] my boss disagrees
Output: attack

Sentence: I'm not sure about the new policy [SEP] my colleague is"
we just have a bad system [SEP] We've got to change the system,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we just have a bad system [SEP] We've got to change the system
Output: support

Sentence: The new system is terrible [SEP] I think the old system was better
Output: attack

Sentence: The new system is here [SEP] I don't see any difference
Output:"
It's time to do it because we have run up so much debt that time is no longer our friend [SEP] We've got to change the system,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: It's time to do it because we have run up so much debt that time is no longer our friend [SEP] We've got to change the system
Output: attack

Sentence: I'm not sure if we should do it or not, but I think it's a good idea to get a second opinion [SEP] Let's consult with a financial advisor
Output: support"
"They didn't tell you that that same year they increased spending $1.83 for every dollar we increased taxes [SEP] They told you at the tax and budget summit that if you agreed to a tax increase, we could balance the budget",0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: They didn't tell you that that same year they increased spending $1.83 for every dollar we increased taxes [SEP] They told you at the tax and budget summit that if you agreed to a tax increase, we could balance the budget
Output: support

Sentence: The government is trying to pass a bill that would increase taxes on the wealthy [SEP] The government is trying to pass a bill that would increase taxes on the middle class
Output: no_relation

Sent"
"In the process, as a result of that will and that decision and that toughness, we now have ancient enemies talking peace in the Middle East [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: In the process, as a result of that will and that decision and that toughness, we now have ancient enemies talking peace in the Middle East [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war
Output: support

Sentence: The president's decision to withdraw troops from Syria is a disaster [SEP] I agree, it's a terrible decision
Output: attack

Sentence: The president's decision to withdraw troops from"
We kicked this man out of Kuwait [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We kicked this man out of Kuwait [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war
Output: no_relation

Sentence: The man who was kicked out of Kuwait was Saddam Hussein [SEP] He was a dictator who ruled Iraq for decades
Output: support

Sentence: The man who"
"The United States came together as we haven't in many, many years [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The United States came together as we haven't in many, many years [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war
Output: support

Sentence: The United States is a country that has a history of being aggressive and unpredictable [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war
"
"We had to stand up against a tyrant [SEP] The United States came together as we haven't in many, many years",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We had to stand up against a tyrant [SEP] The United States came together as we haven't in many, many years
Output: support

Sentence: The president's policies are causing widespread economic hardship [SEP] The president's policies are not working
Output: attack

Sentence: I don't think the new tax law will have much"
Take a look at the Middle East [SEP] We had to stand up against a tyrant,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Take a look at the Middle East [SEP] We had to stand up against a tyrant
Output: attack

Sentence: I'm not sure about the Middle East [SEP] I've never been there
Output: no_relation

Sentence: The Middle East is a complex region [SEP] It's"
Every parent out there has much less worry that their kids are going to be faced with nuclear holocaust [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Every parent out there has much less worry that their kids are going to be faced with nuclear holocaust [SEP] I think the biggest dividend of making these tough calls is the fact that we are less afraid of nuclear war
Output: attack

Sentence: I'm not sure if you've heard, but there's a new movie coming out about the dangers of climate change [SEP] I'm really excited to see it
Output: support
"
I think character is a very important question [SEP] I think the American people should be the judge of that,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I think character is a very important question [SEP] I think the American people should be the judge of that
Output: support, no_relation

Sentence: I think the American people are not qualified to judge that [SEP] I think character is a very important question
Output: attack, no_relation

Sentence: I think character is"
It's a question of character and judgment [SEP] demonstrating -- it's not a question of patriotism,0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: It's a question of character and judgment [SEP] demonstrating -- it's not a question of patriotism
Output: no_relation

Sentence: The president's policies are divisive and harmful [SEP] the president is a patriot
Output: attack

Sentence: I support the president's policies [SEP] the president"
I just find it impossible to understand how an American can demonstrate against his own country in a foreign land [SEP] I think it's wrong to demonstrate against your own country or organize demonstrations against your own country in foreign soil,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I just find it impossible to understand how an American can demonstrate against his own country in a foreign land [SEP] I think it's wrong to demonstrate against your own country or organize demonstrations against your own country in foreign soil
Output: attack, no_relation

Sentence: I think it's great that people can express their opinions freely in a democracy [SEP] I agree, freedom of speech is a fundamental right in a democracy
Output: support, support
"
organizing demonstrations against it when young men are held prisoner in Hanoi or kids out of the ghetto were drafted [SEP] I just find it impossible to understand how an American can demonstrate against his own country in a foreign land,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: organizing demonstrations against it when young men are held prisoner in Hanoi or kids out of the ghetto were drafted [SEP] I just find it impossible to understand how an American can demonstrate against his own country in a foreign land
Output: attack

Sentence: I'm not sure if I agree with the government's decision to invade Iraq [SEP] I think it was a mistake
Output: attack

Sentence: I'm not sure if I"
"I just don't think that's right [SEP] Some say, ""well, you're a little old fashioned."" Maybe I am",0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I just don't think that's right [SEP] Some say, ""well, you're a little old fashioned."" Maybe I am
Output: no_relation

Sentence: I think it's a terrible idea [SEP] My brother thinks it's a great idea
Output: attack

Sentence: I'm not sure about this [SEP] My"
I just don't think that's right [SEP] I think it's wrong to demonstrate against your own country or organize demonstrations against your own country in foreign soil,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I just don't think that's right [SEP] I think it's wrong to demonstrate against your own country or organize demonstrations against your own country in foreign soil
Output: attack

Sentence: I'm not sure what you're trying to say [SEP] I just think it's important to have a conversation about this issue
Output: support

Sentence: I don't see"
whether it's character or judgment -- whatever it is -- I have a big difference here on this issue [SEP] we'll just have to see how it plays out,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: whether it's character or judgment -- whatever it is -- I have a big difference here on this issue [SEP] we'll just have to see how it plays out
Output: no_relation

Sentence: I think it's a terrible thing, and I personally believe it shouldn't be done [SEP] I'm not saying you're terrible, but I don't think what you'"
I don't think most Americans could do that [SEP] I couldn't do that,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I don't think most Americans could do that [SEP] I couldn't do that
Output: no_relation

Sentence: He's a great actor, isn't he? [SEP] She's a great actress
Output: no_relation

Sentence: I'm not sure about the new policy"
I couldn't do that [SEP] I just don't think that's right,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I couldn't do that [SEP] I just don't think that's right
Output: attack

Sentence: I'm not sure about this [SEP] What do you think?
Output: support

Sentence: I don't know [SEP] I'm just asking for your opinion
Output"
"The Commander-in-Chief was organizing demonstrations halfway around the world during another era [SEP] How could you be Commander-in-Chief of the armed forces and have some kid say -- when you have to make a tough decision, as I did in Panama or Kuwait and then have some kid jump up and say, ""Well, I'm not going to go.",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The Commander-in-Chief was organizing demonstrations halfway around the world during another era [SEP] How could you be Commander-in-Chief of the armed forces and have some kid say -- when you have to make a tough decision, as I did in Panama or Kuwait and then have some kid jump up and say, ""Well, I'm not going to go.
Output: attack

Sentence: The President is a man who has been in the public eye for a long time [SEP] He has been a senator, a vice president, and now he is the President of the United States.
Output"
I think the press can play a huge roll in making sure that the backgrounds are clearly presented in an objective way [SEP] I think they need to clearly understand the backgrounds of each person,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I think the press can play a huge roll in making sure that the backgrounds are clearly presented in an objective way [SEP] I think they need to clearly understand the backgrounds of each person
Output: support

Sentence: I think the press is biased and only presents information that supports their own agenda [SEP] I think they need to be more objective
Output: attack

Sentence: I think the press is doing a"
I think they need to clearly understand the backgrounds of each person [SEP] I think the American people will make their own decisions on character,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I think they need to clearly understand the backgrounds of each person [SEP] I think the American people will make their own decisions on character
Output: no_relation

Sentence: The Democrats are trying to impeach the president [SEP] The president is a Republican
Output: attack

Sentence: The president is a Republican [SEP] The Democrats are trying to"
"If you make it as a young man, time passes [SEP] I think it's very important to measure when and where things occurred",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: If you make it as a young man, time passes [SEP] I think it's very important to measure when and where things occurred
Output: no_relation

Sentence: I think it's very important to measure when and where things occurred [SEP] I'm not sure if that's related to making it as a young man
Output: no_relation
"
"When youâ€™re a senior official in the federal government spending billions of dollars in taxpayerâ€™s money and youâ€™re a mature individual and you make a mistake, then that was on our ticket [SEP] I think it's very important to measure when and where things occurred",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: When youâ€™re a senior official in the federal government spending billions of dollars in taxpayerâ€™s money and youâ€™re a mature individual and you make a mistake, then that was on our ticket [SEP] I think it's very important to measure when and where things occurred
Output: no_relation

Sentence: The president is a Republican, and he is trying to cut funding for education [SEP] I think it's important to understand the impact of these cuts on our children's future
Output: attack"
"I would say just, you know, look at all three of us [SEP] Decide who you think will do the job",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I would say just, you know, look at all three of us [SEP] Decide who you think will do the job
Output: support

Sentence: I think you're wrong [SEP]
Output: attack

Sentence: I don't think that matters [SEP]
Output: no_relation

Sentence: I think you"
anyone in the White House should have the character to be there [SEP] Decide who you think will do the job,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: anyone in the White House should have the character to be there [SEP] Decide who you think will do the job
Output: no_relation

Sentence: The president's actions are unacceptable [SEP] I think he should be impeached
Output: attack

Sentence: I think the president is doing a great job [SEP"
The party's over and it's time for the clean-up crew [SEP] we do have to have change,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The party's over and it's time for the clean-up crew [SEP] we do have to have change
Output: support

Sentence: The new policy is a disaster [SEP] I can't believe they would implement something so stupid
Output: attack

Sentence: I've been thinking about getting a new car [SEP]"
Decide who you think will do the job [SEP] we do have to have change,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Decide who you think will do the job [SEP] we do have to have change
Output: no_relation

Sentence: I think John is the best person for the job [SEP] I'm not sure about Mary
Output: support

Sentence: Mary is not qualified for the job [SEP] John"
a senator from Connecticut stood up to him named Prescott Bush [SEP] Your father was right to stand up to Joe McCarthy,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: a senator from Connecticut stood up to him named Prescott Bush [SEP] Your father was right to stand up to Joe McCarthy
Output: support

Sentence: I don't think Prescott Bush was a bad person [SEP] I don't think Prescott Bush was a bad person
Output: no_relation

Sentence: Prescott Bush was a"
I was opposed to the war but I loved my country [SEP] you were wrong to attack my patriotism,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I was opposed to the war but I loved my country [SEP] you were wrong to attack my patriotism
Output: attack

Sentence: I think the new policy is a good idea [SEP] I agree with you on that
Output: support

Sentence: I don't understand why you are so angry [SEP] I'"
"We've had enough division [SEP] we need a president who will bring this country together, not divide it",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We've had enough division [SEP] we need a president who will bring this country together, not divide it
Output: attack

Sentence: I think he's a great guy [SEP] I just don't agree with his policies
Output: support

Sentence: I don't think he's qualified [SEP] I"
"How could you be Commander-in-Chief of the armed forces and have some kid say -- when you have to make a tough decision, as I did in Panama or Kuwait and then have some kid jump up and say, ""Well, I'm not going to go. [SEP] I just don't think that's right",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: How could you be Commander-in-Chief of the armed forces and have some kid say -- when you have to make a tough decision, as I did in Panama or Kuwait and then have some kid jump up and say, ""Well, I'm not going to go. [SEP] I just don't think that's right
Output: attack

Sentence: I'm not a fan of the war in Iraq, but I think you're a great president. [SEP] I just don't think that's right
Output: support

Sentence"
"when Joe McCarthy went around this country attacking people's patriotism he was wrong [SEP] You even brought some right-wing congressman into the White House to plot how to attack me for going to Russia in 1969-70, when over 50,000 other Americans did",0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: when Joe McCarthy went around this country attacking people's patriotism he was wrong [SEP] You even brought some right-wing congressman into the White House to plot how to attack me for going to Russia in 1969-70, when over 50,000 other Americans did
Output: attack

Sentence: I'm not saying that I agree with everything that Joe McCarthy did, but I do think that he was trying to protect the country from communist infiltration [SEP] I'm not"
"we need a president who will bring this country together, not divide it [SEP] you were wrong to attack my patriotism",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we need a president who will bring this country together, not divide it [SEP] you were wrong to attack my patriotism
Output: attack, attack

Sentence: I think the new policy is a good idea [SEP] I don't see any problems with it
Output: support, no_relation

Sentence: I disagree with your stance on immigration"
"I want to lead a unified country [SEP] we need a president who will bring this country together, not divide it",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I want to lead a unified country [SEP] we need a president who will bring this country together, not divide it
Output: attack

Sentence: I think the new policy is a good idea [SEP] it will help the economy grow
Output: support

Sentence: I don't think the new policy is a good idea [SEP]"
"Those are the people who in the 1980s had their incomes go up while their taxes went down [SEP] The tax increase I have proposed triggers in at family incomes of $200,000 and above",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Those are the people who in the 1980s had their incomes go up while their taxes went down [SEP] The tax increase I have proposed triggers in at family incomes of $200,000 and above
Output: attack

Sentence: I'm not sure if I agree with your point about the economy [SEP] I think the economy is doing well and I believe it will continue to grow
Output: support

Sentence: I don"
"The tax increase I have proposed triggers in at family incomes of $200,000 and above [SEP] that is where my income limit would trigger",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The tax increase I have proposed triggers in at family incomes of $200,000 and above [SEP] that is where my income limit would trigger
Output: support

Sentence: The new tax plan is a disaster [SEP] it will hurt the middle class the most
Output: attack

Sentence: I don't think the tax plan will have any significant impact on the economy"
"we want to give modest middle-class tax relief to restore some fairness, especially to middle- class people with families with incomes of under $60,000 [SEP] my plan triggers in at gross incomes, family incomes of $200,000 and above",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: we want to give modest middle-class tax relief to restore some fairness, especially to middle- class people with families with incomes of under $60,000 [SEP] my plan triggers in at gross incomes, family incomes of $200,000 and above
Output: attack

Sentence: I think the president's plan is a good idea [SEP] I agree with the president's plan to increase funding for education
Output: support

Sentence: I don't think the proposed"
"my plan triggers in at gross incomes, family incomes of $200,000 and above [SEP] the money that I raise from upper-income people and from asking foreign corporations just to pay the same income on their income earned in America that American corporations do will be used to give incentives back to upper-income people",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: my plan triggers in at gross incomes, family incomes of $200,000 and above [SEP] the money that I raise from upper-income people and from asking foreign corporations just to pay the same income on their income earned in America that American corporations do will be used to give incentives back to upper-income people
Output: support

Sentence: I'm not sure if you're aware, but the Trump tax plan is actually a massive giveaway to the rich [SEP] it's true, the Trump tax plan disproportionately benefits"
I want to give people permanent incentives on investment tax credit [SEP] the money that I raise from upper-income people and from asking foreign corporations just to pay the same income on their income earned in America that American corporations do will be used to give incentives back to upper-income people,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I want to give people permanent incentives on investment tax credit [SEP] the money that I raise from upper-income people and from asking foreign corporations just to pay the same income on their income earned in America that American corporations do will be used to give incentives back to upper-income people
Output: attack

Sentence: I think that the tax credit for investment is a good idea [SEP] it encourages people to invest in new businesses and create jobs
Output: support

Sentence: I don't think the tax"
like President Kennedy and the Congress inaugurated in the early '60s to get industry moving again [SEP] I want to give people permanent incentives on investment tax credit,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: like President Kennedy and the Congress inaugurated in the early '60s to get industry moving again [SEP] I want to give people permanent incentives on investment tax credit
Output: no_relation

Sentence: The president's policies are often criticized by the opposition [SEP] The new tax bill is a good move for the economy
Output: no_relation

Sentence: The president's"
a research and development tax credit [SEP] I want to give people permanent incentives on investment tax credit,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: a research and development tax credit [SEP] I want to give people permanent incentives on investment tax credit
Output: support

Sentence: the government should not give tax breaks to the rich [SEP] I think the government should not give tax breaks to the rich
Output: attack

Sentence: the government should not give tax breaks to the"
a low-income housing tax credit [SEP] I want to give people permanent incentives on investment tax credit,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: a low-income housing tax credit [SEP] I want to give people permanent incentives on investment tax credit
Output: no_relation

Sentence: the government should not cut funding for affordable housing [SEP] I think the government should increase funding for affordable housing
Output: support

Sentence: the new tax bill will increase the deficit ["
We don't need across-the-board tax cuts for the wealthy for nothing [SEP] We've got to have no more trickle down,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We don't need across-the-board tax cuts for the wealthy for nothing [SEP] We've got to have no more trickle down
Output: no_relation

Sentence: The president's tax plan is a disaster [SEP] It's going to hurt the middle class
Output: attack

Sentence: The president's tax plan is a disaster [SE"
"We need to say here's your tax incentive: if you create American jobs, the old-fashioned way [SEP] We don't need across-the-board tax cuts for the wealthy for nothing",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We need to say here's your tax incentive: if you create American jobs, the old-fashioned way [SEP] We don't need across-the-board tax cuts for the wealthy for nothing
Output: no_relation

Sentence: The president's tax plan is a disaster [SEP] The president's tax plan is a disaster for the middle class
Output: support

Sentence: The president's tax plan is"
that's what's happened in the last 4 years [SEP] I don't want to have 4 years where we have no growth in the private sector,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: that's what's happened in the last 4 years [SEP] I don't want to have 4 years where we have no growth in the private sector
Output: attack

Sentence: I'm not sure if you're aware, but the new tax bill is going to be very beneficial for small businesses [SEP] I'm glad to hear that
Output: support

Sentence"
"We're down 35,000 jobs in the private sector [SEP] that's what's happened in the last 4 years",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We're down 35,000 jobs in the private sector [SEP] that's what's happened in the last 4 years
Output: no_relation

Sentence: The president's new tax plan will hurt the middle class [SEP] the president's tax plan is regressive
Output: attack

Sentence: The president's new tax plan"
that's what I want to do [SEP] We need to invest and grow,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: that's what I want to do [SEP] We need to invest and grow
Output: support

Sentence: I don't think that's a good idea [SEP] We need to invest and grow
Output: attack

Sentence: I'm not sure what you mean [SEP] We need"
I questioned his judgment and his character [SEP] I didn't question the man's patriotism,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I questioned his judgment and his character [SEP] I didn't question the man's patriotism
Output: no_relation

Sentence: She criticized his performance [SEP] She praised his leadership skills
Output: support, attack

Sentence: He accused her of lying [SEP] He accused her of being too ambitious
"
He did [SEP] I accept that,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: He did [SEP] I accept that
Output: no_relation

Sentence: She is a liar [SEP] He is a good person
Output: no_relation

Sentence: He is a good person [SEP] She is a liar
Output:"
What I don't accept is demonstrating and organizing demonstrations in a foreign country when your country's at war [SEP] I questioned his judgment and his character,1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: What I don't accept is demonstrating and organizing demonstrations in a foreign country when your country's at war [SEP] I questioned his judgment and his character
Output: attack

Sentence: I think it's important to support the arts [SEP] I'm a big supporter of local artists
Output: support

Sentence: I don't think it's fair to blame"
"Governor Clinton says $200,000 but he also says he wants to raise $150 billion [SEP] Taxing people over $200,000 will not get you $150 billion",1,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Governor Clinton says $200,000 but he also says he wants to raise $150 billion [SEP] Taxing people over $200,000 will not get you $150 billion
Output: attack

Sentence: The new iPhone has a better camera than the Samsung Galaxy [SEP] I think the new iPhone has a better camera than the Samsung Galaxy
Output: support

Sentence: The new iPhone has a better camera"
