text,ner_tags,response
"Now , he misled the American people in speech when he said we will plan carefully .","['rb', ',', 'prp', 'vbd', 'dt', 'jj', 'nns', 'in', 'nn', 'wrb', 'prp', 'vbd', 'prp', 'md', 'vb', 'rb', '.']"," Now, <EX> he </EX> <PRP> misled </PRP> <DT> the </DT> <NNP> American </NNP> <NNS> people </NNS> <IN> in </IN> <FW> speech </FW> <WDT> when </WDT> <EX> he </EX> <VB> said </VB> <RB> we </RB> <MD> will </MD> <JJ> carefully </JJ> <..>.
"
They obviously did n't .,"['prp', 'rb', 'vbd', 'rb', '.']"," <PRP>They</PRP> <RB>obviously</RB> <MD>n't</MD> <. tag>
"
He misled the American people when he said we 'd go to war as a last resort .,"['prp', 'vbd', 'dt', 'jj', 'nns', 'wrb', 'prp', 'vbd', 'prp', 'md', 'vb', 'to', 'nn', 'in', 'dt', 'jj', 'nn', '.']"," He <PRP> misled the <NNP> American <NNP> people when he said we <POS>'d go to war as a last resort <DOT>.
"
We did not go as a last resort .,"['prp', 'vbd', 'rb', 'vb', 'in', 'dt', 'jj', 'nn', '.']"," <WP>We</WP><VBD>did</VBD><RB>not</RB><MD>go</MD><ADJ>as</ADJ><LS>a</LS><NN>last</NN><ADP>resort</ADP>.</LS>
"
And most Americans know the difference .,"['cc', 'jjs', 'nnps', 'vbp', 'dt', 'nn', '.']"," And <CD>most</CD> <NNP>Americans</NNP> <DT>know</DT> the <DT>difference</DT> <POS>.</POS>
"
"Now , this has cost us deeply in the world .","['rb', ',', 'dt', 'vbz', 'vbn', 'prp', 'rb', 'in', 'dt', 'nn', '.']"," Now, <POS>this</POS> <DT>has</DT> <VBD>cost</VBD> <PRP>us</PRP> <ADVP>deeply</ADVP> <IN>in</IN> <DT>the</DT> <NN>world</NN> <PERIOD>.</PERIOD>
"
I believe that it is important to tell the truth to the American people .,"['prp', 'vbp', 'in', 'prp', 'vbz', 'jj', 'to', 'vb', 'dt', 'nn', 'to', 'dt', 'jj', 'nns', '.']"," I <PRP> believe <VBP> that <SBAR> it <EX> is <VBP> important <JJ> to <TO> tell <VB> the <DT> truth <II> to <IN> the <NNP> American <NNP> people <POS>.
"
"I 've worked with those leaders the president talks about , I 've worked with them for 20 years , for longer than this president .","['prp', 'vbp', 'vbn', 'in', 'dt', 'nns', 'dt', 'nn', 'nns', 'rb', ',', 'prp', 'vbp', 'vbn', 'in', 'prp', 'in', 'cd', 'nns', ',', 'in', 'jjr', 'in', 'dt', 'nn', '.']"," I <PRP>'ve <POS> worked <VBD> with <FW> those <JJ> leaders <DT> the <NNP> president <WRB> talks <VB> about <COMMA>, I <PRP>'ve <POS> worked <VBD> with <FW> them <PRP> for <CD> 20 <NNS> years <COMMA>, for <IN> longer <ADVERB> than <DT> this <NNP> president <PERIOD>.
"
"And I know what many of them say today , and I know how to bring them back to the table .","['cc', 'prp', 'vbp', 'wp', 'jj', 'in', 'prp', 'vbp', 'nn', ',', 'cc', 'prp', 'vbp', 'wrb', 'to', 'vb', 'prp', 'rp', 'to', 'dt', 'nn', '.']"," And <WP>I</WP> <RB>know</RB> what <PDT>many</PDT> of <PRP>them</PRP> <VB>say</VB> today <,>, and <WP>I</WP> <RB>know</RB> how <WRB>to</WRB> <VBP>bring</VBP> <PRP>them</PRP> <TO>back</TO> <IN>to</IN> the <NN>table</NN> <,>.
"
"Ninety seconds , Mr. President .","['cd', 'nns', ',', 'nnp', 'nnp', '.']"," <CD>Ninety</CD> <LS>seconds</LS>, <FW>Mr.</FW> <NNP>President</NNP>.
"
opponent just said something amazing .,"['nn', 'rb', 'vbd', 'nn', 'jj', '.']"," opponent <NNP> just <VBP> said <VBP> something <JJ> amazing <CD>.
"
He said Osama bin Laden uses the invasion of Iraq as an excuse to spread hatred for America .,"['prp', 'vbd', 'nnp', 'nnp', 'nnp', 'vbz', 'dt', 'nn', 'in', 'nnp', 'in', 'dt', 'nn', 'to', 'vb', 'nn', 'in', 'nnp', '.']"," He said <PRP>Osama bin Laden</NNPS> uses <IN>the</DT> invasion <NNS>of Iraq</NNS> as <IN>an</DT> excuse <NN>to</TO> spread <VB>hatred</JJ> for <NNP>America</NNPS>.
"
Osama bin Laden is n't going to determine how we defend ourselves .,"['nnp', 'nnp', 'nnp', 'vbz', 'rb', 'vbg', 'to', 'vb', 'wrb', 'prp', 'vbp', 'prp', '.']"," <NNP>Osama bin Laden<NNP> is <POS>'t> going to <VB>determine</VB> how <WRB>we</WP> defend <PRP>ourselves</PRP>.
"
Osama bin Laden does n't get to decide .,"['nnp', 'nnp', 'nnp', 'vbz', 'rb', 'vb', 'to', 'vb', '.']"," <NNP> Osama <NNP> bin <NNP> Laden <VBP> does <RB>n't <VP> get <TO> to <VB> decide <POS>.
"
The American people decide .,"['dt', 'jj', 'nns', 'vbp', '.']"," <DT>The</DT> <NNP>American</NNP> <IN>people</IN> <MD>decide</MD> <period>.</period>
"
I decided the right action was in Iraq .,"['prp', 'vbd', 'dt', 'jj', 'nn', 'vbd', 'in', 'nnp', '.']"," I <PRP> decided <VBD> the <DT> right <JJ> action <NN> was <IN> in <IN> Iraq <NNS>.
"
opponent calls it a mistake .,"['nn', 'vbz', 'prp', 'dt', 'nn', '.']"," <NNP>opponent<NNP> calls <VBZ>it<DT> a <JJ>mistake<DOT>.
"
It was n't a mistake .,"['prp', 'vbd', 'rb', 'dt', 'nn', '.']"," It <RB>was</RB> <POS>'t <DT>a</DT> <NN>mistake</NN> <PERIOD>.</PERIOD>
"
He said I misled on Iraq .,"['prp', 'vbd', 'prp', 'vbd', 'in', 'nnp', '.']"," He <PRP> said <VBP> I <PRP> misled <VBN> on <IN> Iraq <NNP>.
"
I do n't think he was misleading when he called Iraq a grave threat in the fall of 2002 .,"['prp', 'vbp', 'rb', 'vb', 'prp', 'vbd', 'jj', 'wrb', 'prp', 'vbd', 'nnp', 'dt', 'jj', 'nn', 'in', 'dt', 'nn', 'in', 'cd', '.']"," <PRP>I</PRP><EX> there </EX><RB>do</RB><MD>n’t</MD><VBP>think</VBP><PRP> he</PRP><VBD>was</VBD><VBZ>misleading</VBZ><WDT>when</WDT><POS>he</POS><VBG>called</VBG><NNP>Iraq</NNP><NNS>a</NNS><NN>grave</NN><DBL>threat</DBL><IN>in</IN><DT>the</DT><NNS>fall</NNS><CD>of</CD><CD>2002</CD>.</CD>
"
I do n't think he was misleading when he said that it was right to disarm Iraq in the spring of 2003 .,"['prp', 'vbp', 'rb', 'vb', 'prp', 'vbd', 'jj', 'wrb', 'prp', 'vbd', 'in', 'prp', 'vbd', 'jj', 'to', 'vb', 'nnp', 'in', 'dt', 'nn', 'in', 'cd', '.']"," I <PRP> do <MD>n't <POS> think <VBP> he <NNP> was <VBG> misleading <JJ> when <IN> he <VBP> said <VB> that <CT> it <DT> was <VBD> right <JJ> to <VB> disarm <NNS> Iraq <NNP> in <IN> the <DT> spring <NNPS> of <CD> 2003 <DOT>.
"
"I do n't think he misled you when he said that , you know , anyone who doubted whether the world was better off without Saddam Hussein in power did n't have the judgment to be president .","['prp', 'vbp', 'rb', 'vb', 'prp', 'vbd', 'prp', 'wrb', 'prp', 'vbd', 'in', ',', 'prp', 'vbp', ',', 'nn', 'wp', 'vbd', 'in', 'dt', 'nn', 'vbd', 'jjr', 'rp', 'in', 'nnp', 'nnp', 'in', 'nn', 'vbd', 'rb', 'vb', 'dt', 'nn', 'to', 'vb', 'nn', '.']"," I <PRP> do <MD> n’t <RB> think <VBZ> he <VBD> misled <VBN> you <PRP> when <IN> he <VBD> said <VBD> that <,>, :,  anyone <NNPS> who <WDT> doubted <VBD> whether <IN> the <DT> world <NNPS> was <VBD> better <JJJ> off <IN> without <RP> Saddam <NNPS> Hussein <NNPS> in <POS> power <VBD> did <VBD> n’t <RB> have <VBZ> the <DT> judgment <NN> to <VB> be <VBP> president <.>.
"
I do n't think he was misleading .,"['prp', 'vbp', 'rb', 'vb', 'prp', 'vbd', 'jj', '.']"," I <PRP> do <MD>n't <POS> think <VBZ> he <NNP> was <VBD> misleading <.>?
"
I think what is misleading is to say you can lead and succeed in Iraq if you keep changing positions on this war .,"['prp', 'vbp', 'wp', 'vbz', 'jj', 'vbz', 'to', 'vb', 'prp', 'md', 'vb', 'cc', 'vb', 'in', 'nnp', 'in', 'prp', 'vbp', 'vbg', 'nns', 'in', 'dt', 'nn', '.']"," I <PRP> think <WRB> what <PRP> is <JJ> misleading <NN> is <TO> to <VB> say <WP> you <PRP> can <VBP> lead <MD> and <VBP> succeed <NN> in <NNS> Iraq <IN> if <WDT> you <PRP> keep <VBG> changing <RB> positions <IN> on <NN> this <NN> war <DOT>.
"
And he has .,"['cc', 'prp', 'vbz', '.']"," And <CC>he</CC> <PRP>has</PRP> <DOT>.</DOT>
"
"As the politics change , positions change .","['in', 'dt', 'nns', 'nn', ',', 'nns', 'vbp', '.']"," As <RB> the </RB> politics <NN> change </NN>, <POS> positions </POS> <NN> change </NN>.
"
And that 's not how a commander in chief acts .,"['cc', 'dt', 'vbz', 'rb', 'wrb', 'dt', 'nn', 'in', 'nn', 'vbz', '.']"," And <CD>that</CD> <POS>'s <CD>not</CD> <IN>how</IN> a <NNP>commander</NNP> <IN>in</IN> <IN>chief</IN> <RB>acts</RB> <PERIOD>.</PERIOD>
"
Let me finish .,"['vb', 'prp', 'vb', '.']"," <DT>Let</DT><EX> </EX><FW>me</FW><RB> finish </RB><MT>.</MT>
"
"The intelligence I looked at was the same intelligence opponent looked at , the very same intelligence .","['dt', 'nn', 'prp', 'vbd', 'in', 'vbd', 'dt', 'jj', 'nn', 'nn', 'vbd', 'in', ',', 'dt', 'rb', 'jj', 'nn', '.']"," <DT>The</DT> <NN>intelligence</NN> <FW>I</FW> <RB>looked</RB> <FW>at</FW> <DT>was</DT> <DT>the</DT> <DT>same</DT> <NN>intelligence</NN> <EX>opponent</EX> <FW>looked</FW> <FW>at</FW>, <DT>the</DT> <DT>very</DT> <DT>same</DT> <NN>intelligence</NN> <DOT>.
"
"And when I stood up there and spoke to the Congress , I was speaking off the same intelligence he looked at to make decisions to support the authorization of force .","['cc', 'wrb', 'prp', 'vbd', 'rp', 'rb', 'cc', 'vbd', 'to', 'dt', 'nnp', ',', 'prp', 'vbd', 'vbg', 'rp', 'dt', 'jj', 'nn', 'prp', 'vbd', 'in', 'to', 'vb', 'nns', 'to', 'vb', 'dt', 'nn', 'in', 'nn', '.']"," <CC>And</CC> <FW>when</FW> <RB>I</RB> <PRP>stood</PRP> <EX>up</EX> <ADJ>there</ADJ> <CC>and</CC> <VB>spoke</VB> <TO>to</TO> <NN>Congress</NN> <COMMA>,<COMMA> <RB>I</RB> <VB>was</VB> <VBG>speaking</VBG> <IN>off</IN> <DT>the</DT> <JJ>same</JJ> <NN>intelligence</NN> <SBAR>he</SBAR> <VB>looked</VB> <AT>at</AT> <TO>make</TO> <VBG>decisions</VBG> <IN>to</IN> <VB>support</VB> <DT>the</DT> <NN>authorization</NN> <OF>force</OF> <DOT>.</DOT>
"
Thirty seconds,"['cd', 'nns']"," <CD>Thirty</CD> <CS>seconds</CS>
"
We 'll do a 30 second here .,"['prp', 'md', 'vb', 'dt', 'cd', 'nn', 'rb', '.']"," We <WP> ‘ll <POS> do <NN> a <CD> 30 <NN> second <IN> here <DOT>.
"
I was n't misleading when I said he was a threat .,"['prp', 'vbd', 'rb', 'jj', 'wrb', 'prp', 'vbd', 'prp', 'vbd', 'dt', 'nn', '.']"," <PRP>I</PRP> <POS>'<POS>n't</POS></POS> <VBD>was</VBD> <RB>misleading</RB> <WRB>when</WRB> <PRP>I</PRP> <VBD>said</VBD> <TO>he</TO> <EX>was</EX> <DT>a</DT> <NN>threat</NN>.
"
Nor was I misleading on the day that the president decided to go to war when I said that he had made a mistake in not building strong alliances and that I would have preferred that he did more diplomacy .,"['cc', 'vbd', 'prp', 'vbn', 'in', 'dt', 'nn', 'in', 'dt', 'nn', 'vbd', 'to', 'vb', 'to', 'nn', 'wrb', 'prp', 'vbd', 'in', 'prp', 'vbd', 'vbn', 'dt', 'nn', 'in', 'rb', 'vbg', 'jj', 'nns', 'cc', 'in', 'prp', 'md', 'vb', 'vbn', 'in', 'prp', 'vbd', 'jjr', 'nn', '.']"," <Nor> <was> <I> <misleading> <on> <the> <day> <that> <the> <president> <decided> <to> <go> <to> <war> <when> <I> <said> <that> <he> <had> <made> <a> <mistake> <in> <not> <building> <strong> <alliances> <and> <that> <I> <would> <have> <preferred> <that> <he> <did> <more> <diplomacy> <.>
"
"I 've had one position , one consistent position , that Saddam Hussein was a threat .","['prp', 'vbp', 'vbn', 'cd', 'nn', ',', 'cd', 'jj', 'nn', ',', 'in', 'nnp', 'nnp', 'vbd', 'dt', 'nn', '.']"," I <PRP>'ve <VBN> had <CD> one <NN> position <POS>, one <JJ> consistent <NN> position <POS>, that <IN> Saddam <NNP> Hussein <NNP> was <RB> a <JJ> threat <NN>.
"
There was a right way to disarm him and a wrong way .,"['ex', 'vbd', 'dt', 'jj', 'nn', 'to', 'vb', 'prp', 'cc', 'dt', 'jj', 'nn', '.']"," <EX>There</EX> <DT>was</DT> <NN>a</NN> <JJR>right</JJR> <IN>way</IN> <PP>to</PP> <VB>disarm</VB> <PRP>him</PRP> <CC>and</CC> <NN>a</NN> <JJR>wrong</JJR> <IN>way</IN> <PERIOD>.</PERIOD>
"
And the president chose the wrong way .,"['cc', 'dt', 'nn', 'vbd', 'dt', 'jj', 'nn', '.']"," <CC>And</CC> <DT>the</DT> <NNP>president</NNP> <CD>chose</CD> <DT>the</DT> <JJ>wrong</JJ> <RB>way</RB> <.</.>
"
"Thirty seconds , Mr. President .","['jj', 'nns', ',', 'nnp', 'nnp', '.']"," <CD>Thirty</CD> <LS>seconds</LS>, <NNP>Mr.</NNP> <NNP>President</NNP>.
"
The only thing consistent about opponent 's position is that he 's been inconsistent .,"['dt', 'jj', 'nn', 'jj', 'in', 'nn', 'pos', 'nn', 'vbz', 'in', 'prp', 'vbz', 'vbn', 'jj', '.']"," The <DT>only</DT> <EX>thing</EX> <IN>about</IN> <POS>opponent’s</POS> <NN>position</NN> <IN>is</IN> <EX>that</EX> <WP>he’s</WP> <VBP>been</VBP> <IN>inconsistent</IN> <DOT>.</DOT>
"
He changes positions .,"['prp', 'vbz', 'nns', '.']"," <PRP>He</PRP> <VBZ>changes</VBZ> <NN>positions</NN> <DOT>.
"
And you can not change positions in this war on terror if you expect to win .,"['cc', 'prp', 'md', 'rb', 'vb', 'nns', 'in', 'dt', 'nn', 'in', 'nn', 'in', 'prp', 'vbp', 'to', 'vb', '.']"," And <CC>you</CC> <FW>can</FW> <MD>not</MD> <NN>positions</NN> <IN>in</IN> <NNS>this</NNS> <NNPS>war</NNPS> <IN>on</IN> <NNS>terror</NNS> <IN>if</IN> <VBP>expect</VBP> <EX>to</EX> <VBP>win</VBP> <DOT>.
"
And I expect to win .,"['cc', 'prp', 'vbp', 'to', 'vb', '.']"," And <CD>I</CD> expect <MD>to</MD> win <DT>.</DT>
"
It 's necessary we win .,"['prp', 'vbz', 'jj', 'prp', 'vbp', '.']"," It <POS>'s <NN> necessary <IN> we <PRP> win <DOT>.
"
We 're being challenged like never before .,"['prp', 'vbp', 'vbg', 'vbn', 'in', 'rb', 'rb', '.']"," We <WP>'re <EX> being <VBP> challenged <PRP> like <JJ> never <JJS> before <MD>.
"
"And we have a duty to country and to future generations of America to achieve a free Iraq , a free Afghanistan , and to rid the world of weapons of mass destruction .","['cc', 'prp', 'vbp', 'dt', 'nn', 'to', 'nn', 'cc', 'to', 'jj', 'nns', 'in', 'nnp', 'to', 'vb', 'dt', 'jj', 'nnp', ',', 'dt', 'jj', 'nnp', ',', 'cc', 'to', 'vb', 'dt', 'nn', 'in', 'nns', 'in', 'jj', 'nn', '.']"," And <RB>we</RB> <WP>have</WP> <DT>a</DT> <NN>duty</NN> <IN>to</IN> <NNS>country</NNS> <IN>and</IN> <IN>to</IN> <NNS>future</NNS> <NN>generations</NN> <POS>'s</POS> <NNS>America</NNS> <IN>to</IN> <IN>achieve</IN> <DT>a</DT> <DT>free</JJ> <NNS>Iraq</NNS>, <DT>a</DT> <DT>free</JJ> <NNS>Afghanistan</NNS>, <IN>and</IN> <IN>to</IN> <IN>rid</IN> <IN>the</IN> <NNS>world</NNS> <IN>of</IN> <NNS>weapons</NNS> <IN>of</IN> <IN>mass</JJ> <NN>destruction</NN>.
"
"New question , Mr. President .","['nnp', 'nn', ',', 'nnp', 'nnp', '.']"," <DT>New</DT> <LS>question</LS>, <NNP>Mr.</NNP> <NNP>President</NNP>.
"
Two minutes,"['cd', 'nns']"," <CD>Two</CD> <NN>minutes</NN>
"
"Has the war in Iraq been worth the cost of American lives , 1,052 as of today ?","['vbz', 'dt', 'nn', 'in', 'nnp', 'vbn', 'in', 'dt', 'nn', 'in', 'jj', 'nns', ',', 'cd', 'rb', 'in', 'nn', '.']"," <DT>Has</DT><RB>the</RB><BB>war</BB> <IN>in</IN><NN><EX>Iraq</EX> <IN>been</IN> <MD>worth</MD> <BB>the</BB> <BB>cost</BB> <IN>of</IN><NN><WP>American</WP> <BB>lives</BB>, <LS>1,052</LS> <IN>as</IN> <BB>of</BB><BB>today</BB>?
"
"You know , every life is precious .","['prp', 'vbp', ',', 'dt', 'nn', 'vbz', 'jj', '.']"," You <PRP> know <CC>, every <DET> life <NN> is <POS> precious <JJ>.
"
Every life matters .,"['dt', 'nn', 'vbz', '.']"," <JJ>Every</JJ> <NN>life</NN> <RB>matters</RB>.
"
You know hardest the hardest part of the job is to know that I committed the troops in harm 's way and then do the best I can to provide comfort for the loved ones who lost a son or a daughter or a husband or wife .,"['prp', 'vbp', 'jjs', 'dt', 'jjs', 'nn', 'in', 'dt', 'nn', 'vbz', 'to', 'vb', 'in', 'prp', 'vbd', 'dt', 'nns', 'in', 'nn', 'pos', 'nn', 'cc', 'rb', 'vbp', 'dt', 'jjs', 'prp', 'md', 'to', 'vb', 'nn', 'in', 'dt', 'jj', 'nns', 'wp', 'vbd', 'dt', 'nn', 'cc', 'dt', 'nn', 'cc', 'dt', 'nn', 'cc', 'nn', '.']"," You <PRP> know <FW> hardest <JJS> the <JJ> hardest <JJS> part <NN> of <IN> the <NN> job <NN> is <TO> to <VB> know <VBP> that <PRP> I <VBP> committed <VBN> the <NNP> troops <IN> in <POS> harm's <NN> way <CC> and <VB> then <RB> do <VB> the <JJ> best <JJS> I <CAN> can <TO> to <VB> provide <VB> comfort <NN> for <PRP> the <NN> loved <NN> ones <NNS> who <IN> lost <VBD> a <NN> son <NNS> or <CC> a <NN> daughter <NNS> or <CC> a <NN> husband <NNS> or <CC> wife <.



"
"You know , I think about Missy Johnson .","['prp', 'vbp', ',', 'prp', 'vbp', 'in', 'nnp', 'nnp', '.']"," You <WP>know</WP>, I <VBP>think</VBP> about <NNP>Missy</NNP> <NNP>Johnson</NNP>.
"
She 's a fantastic lady I met in Charlotte Carolina .,"['prp', 'vbz', 'dt', 'jj', 'nn', 'prp', 'vbd', 'in', 'nnp', 'nnp', '.']"," She <PRP> ‘s <POS> a <JJ> fantastic <FW> lady <PRP> I <PRP> met <IN> in <NNP> Charlotte <NNP> Carolina <DOT>.
"
"She and son Bryan , they came to see me .","['prp', 'cc', 'nn', 'nnp', ',', 'prp', 'vbd', 'to', 'vb', 'prp', '.']"," She <PRP> and son <NNPS> Bryan <NNPS>, they <PRP> came <VB> to <TO> see <VB> me <NNP>.
"
husband PJ got killed .,"['nn', 'nn', 'vbd', 'vbn', '.']"," husband <NNP> PJ <NNS> got <VBD> killed <VBD>.
"
"He 'd been in Afghanistan , went to Iraq .","['prp', 'vbd', 'vbn', 'in', 'nnp', ',', 'vbd', 'to', 'nnp', '.']"," He <PRP> 'd <VBD> been <IN> Afghanistan <NNS>, <EX> went <XP> to <IN> Iraq <NNS>.
"
"You know , it 's hard work to try to love her as best as I can , knowing full well that the decision I made caused her loved one to be in harm 's way .","['prp', 'vbp', ',', 'prp', 'vbz', 'jj', 'nn', 'to', 'vb', 'to', 'vb', 'prp', 'in', 'jjs', 'in', 'prp', 'md', ',', 'vbg', 'jj', 'rb', 'in', 'dt', 'nn', 'prp', 'vbd', 'vbd', 'prp', 'vbd', 'cd', 'to', 'vb', 'in', 'nn', 'pos', 'nn', '.']"," You <PRP> know <,>, it <POS>'s <LS> hard <JJ> work <NNS> to <VB> try <TO> to <VB> love <VBP> her <PRP> as <IN> best <JJS> as <RB> I <PRP> can <VBP>, <knowing> <JJ> full <JJS> well <RB> that <IN> the <DT> decision <NN> I <PRP> made <VBD> caused <VBP> her <PRP> loved <NN> one <NNS> to <VB> be <VBP> in <IN> harm <NN>'s <POS> way <NN>.
"
I told her after we prayed and teared up and laughed some that I thought husband 's sacrifice was noble and worthy .,"['prp', 'vbd', 'prp', 'in', 'prp', 'vbd', 'cc', 'vbd', 'rp', 'cc', 'vbd', 'dt', 'in', 'prp', 'vbd', 'nn', 'pos', 'nn', 'vbd', 'jj', 'cc', 'jj', '.']"," <I>PRP</I> told <her>NNP</I> after <we>NNS</I> prayed <and>CC</I> teared <up>EX</I> <and>CC</I> laughed <some>JJ</I> that <I>I</I> thought <husband'>s</S> sacrifice <was>VBD</I> noble <and>CC</I> worthy <period>.</period>
"
Because I understand the stakes of this war on terror .,"['in', 'prp', 'vbp', 'dt', 'nns', 'in', 'dt', 'nn', 'in', 'nn', '.']"," <IN>Because</IN> <PRP>I</PRP> <RB>understand</RB> <DT>the</DT> <NN>stakes</NN> <PP>of</PP> <IN>this</IN> <JJ>war</JJ> <NN>on</NN> <IN>terror</IN> <PUNCT>.</PUNCT>
"
I understand that we must find Al Qaida wherever they hide .,"['prp', 'vbp', 'in', 'prp', 'md', 'vb', 'nnp', 'nnp', 'wrb', 'prp', 'vb', '.']"," <PRP>I</PRP> <VBZ>understand</VBZ> <IN>that</IN> <WP>we</WP> <MD>must</MD> <VP>find</VP> <NNP>Al</NNP> <U+QD>Qaida</U+QD> <WRB>wherever</WRB> <EX>they</EX> <VBP>hide</VBP> <POS>.</POS>
"
We must deal with threats before they fully materialize .,"['prp', 'md', 'vb', 'in', 'nns', 'in', 'prp', 'rb', 'vb', '.']"," We <PRP> must <MD> deal <VB> with <IN> threats <NNS> before <IN> they <PRP> fully <JJ> materialize <VBD>.
"
"And Saddam Hussein was a threat , and that we must spread liberty because in the long run , the way to defeat hatred and tyranny and oppression is to spread freedom .","['cc', 'nnp', 'nnp', 'vbd', 'dt', 'nn', ',', 'cc', 'in', 'prp', 'md', 'vb', 'nn', 'rb', 'in', 'dt', 'jj', 'nn', ',', 'dt', 'nn', 'to', 'vb', 'nn', 'cc', 'nn', 'cc', 'nn', 'vbz', 'to', 'vb', 'nn', '.']"," And <CD>Saddam</NNP> <NNP>Hussein</NNP> was a threat <,>, and that we must spread liberty because in the long run <,>, the way to defeat hatred <,>, tyranny <,>, oppression <,> is to spread freedom <,>.
"
Missy understood that .,"['nnp', 'vbd', 'dt', '.']"," <NNP>Missy</NNP> <ADP>that</ADP> <DOT>.</DOT>
"
That 's what she told me husband understood .,"['dt', 'vbz', 'wp', 'prp', 'vbd', 'prp', 'nn', 'vbd', '.']"," That <POS>'s <CD>what <FW>she <PRP>told <RB>me <POS>husband <NN>understood <MD>.<.
"
So you say Was it worth it ?,"['cc', 'prp', 'vbp', 'vbd', 'prp', 'in', 'prp', '.']"," So <MD>you</MD> <PRP>say</PRP> <EX>Was</EX> <DT>it</DT> <WDT>worth</WDT> <MD>?

```python
So <MD>you</MD> <PRP>say</PRP> <EX>Was</EX> <DT>it</DT> <WDT>worth</WDT> <MD>?
```"
Every life is precious .,"['dt', 'nn', 'vbz', 'jj', '.']"," <FW>Every</FW> <NN></NN> <IN>is</IN> <JJ>precious</JJ> <NPY>.</NPY>
"
That 's what distinguishes us from the enemy .,"['dt', 'vbz', 'wp', 'vbz', 'prp', 'in', 'dt', 'nn', '.']"," <DT>That</DT>'<POS>s</POS><WP>what</WP><RB>distinguishes</RB><VBZ>us</VBZ><PRP>from</PRP><DT>the</DT><NN>enemy</NN>.</TT>
"
Everybody matters .,"['nn', 'vbz', '.']"," <NNP>Everybody<NNP> <POS>’s<POS> <FW>matters<FW> <DOT>.
"
"But I think it 's worth it , Jim .","['cc', 'prp', 'vbp', 'prp', 'vbz', 'jj', 'prp', ',', 'nnp', '.']"," But <RB>I</RB> <WP>think</WP> <PRP>it</PRP> <’s> </’s> <DT>worth</DT> <MD>it</MD>, <NNP>Jim</NNP>.
"
"I think it 's worth it , because I think I know in the long term a free Iraq , a free Afghanistan , will set such a powerful example in a part of the world that 's desperate for freedom .","['prp', 'vbp', 'prp', 'vbz', 'jj', 'prp', ',', 'in', 'prp', 'vbp', 'prp', 'vbp', 'in', 'dt', 'jj', 'nn', 'dt', 'jj', 'nnp', ',', 'dt', 'jj', 'nnp', ',', 'md', 'vb', 'pdt', 'dt', 'jj', 'nn', 'in', 'dt', 'nn', 'in', 'dt', 'nn', 'wdt', 'vbz', 'jj', 'in', 'nn', '.']"," I <PRP>think</PRP> <VBZ>it</VBZ> ''<POS>'s</POS> <ADJ>worth</ADJ> <POW>it</POW>, <CC>because</CC> <PRP>I</PRP> <VBZ>think</VBZ> <PRP>I</PRP> <NX>know</NX> <IN>in</IN> <NX>the</NX> <TT>long</TT> <TT>term</TT> <NX>a</NX> <NNS>free</NNS> <NX>Iraq</NX>, <NNS>a</NNS> <NNS>free</NNS> <NX>Afghanistan</NX>, <VBP>will</VBP> <NX>set</NX> <ADJ>such</ADJ> <ADJ>a</ADJ> <POW>powerful</POW> <EX>example</EX> <IN>in</IN> <NX>a</NX> <PART>part</PART> <BB>of</BB> <NX>the</NX> <NX>world</NX> <TT>that</TT>''s <ADJ>desperate</ADJ> <NN>for</NN> <NN>freedom</NN>.
"
It will help change the world ; that we can look back and say we did duty .,"['prp', 'md', 'vb', 'vb', 'dt', 'nn', ':', 'in', 'prp', 'md', 'vb', 'rb', 'cc', 'vb', 'prp', 'vbd', 'nn', '.']"," <IT>It</IT> <WILL>will</WILL> <HELP>help</HELP> <CHANGE>change</CHANGE> <THE>the</THE> <WORLD>world</WORLD> <COLON>;</COLON> <THAT>that</THAT> <WE>we</WE> <CAN>can</CAN> <LOOK>look</LOOK> <BACK>back</BACK> <AND>and</AND> <SAY>say</SAY> <WE>we</WE> <DID>did</DID> <DUTY>duty</DUTY> <PERIOD>.</PERIOD>
"
"Senator , 90 seconds .","['nnp', ',', 'cd', 'nns', '.']"," <NNP>Senator</NNP>, <CD>90</CD> seconds, <PERIOD>.</PERIOD>
"
"I understand what the president is talking about , because I know what it means to lose people in combat .","['prp', 'vbp', 'wp', 'dt', 'nn', 'vbz', 'vbg', 'in', ',', 'in', 'prp', 'vbp', 'wp', 'prp', 'vbz', 'to', 'vb', 'nns', 'in', 'nn', '.']"," I <PRP> understand <WRB> what <DT> the <NNP> president <NNP> is <VBP> talking <VBG> about <,>, <IN> because <PRP> I <PRP> know <MD> what <PDT> it <DT> means <VBP> to <VB> lose <NNP> people <NNS> in <NNP> combat <,>.
"
