text,label_value,label,prediction,predictions_text
"That this House supports the provision by the NHS of comprehensive, high quality health services, based on need and not ability to pay",Welfare State Expansion,31,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: That this House supports the provision by the NHS of comprehensive, high quality health services, based on need and not ability to pay
Output: Health Services: Positive, Welfare State Expansion: Positive, Equality: Positive"
believes the complicated process of bidding for centralised initiatives is fragmenting budgetary responsibility and has caused unacceptable delays in setting indicative budgets,Governative and Administrative Efficiency,12,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: believes the complicated process of bidding for centralised initiatives is fragmenting budgetary responsibility and has caused unacceptable delays in setting indicative budgets
Output: Centralisation: Negative, Governative and Administrative Efficiency: Negative

Sentence: supports the idea of a European Union that is more democratic and accountable to its citizens
Output: European Union: Positive, Direct Democracy"
That this House notes the protests of citizens of Tanzania in a demonstration in Dar es Salaam on 20th January 2007 demanding the arrest of any wrongdoers involved in the sale of a radar system to Tanzania in 2001-02,Human Rights,6,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: That this House notes the protests of citizens of Tanzania in a demonstration in Dar es Salaam on 20th January 2007 demanding the arrest of any wrongdoers involved in the sale of a radar system to Tanzania in 2001-02
Output: Peace, Human Rights, Political Corruption, Civic Mindedness: Positive, Multiculturalism: Positive, Labour Groups: Positive

Sentence: That this House believes that the Government should take steps to ensure"
advises Labour MEPs to support the retention of the opt-out,European Union: Negative,5,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: advises Labour MEPs to support the retention of the opt-out
Output: European Union: Positive

Sentence: calls for the abolition of the European Court of Human Rights
Output: Human Rights: Negative

Sentence: calls for the UK to leave the European Union
Output: European Union:"
believes that the use of the introduction of the national living wage to drive down conditions and take-home pay is against the spirit of the law,Controlled Economy,25,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: believes that the use of the introduction of the national living wage to drive down conditions and take-home pay is against the spirit of the law
Output: Labour Groups: Positive, Economic Goals: Negative, Welfare State Expansion: Negative"
and calls on the Government urgently to review primary assessment and the 2016 SATs results and to clarify that these will not be used for measuring and judging school performance.,Equality: Positive,30,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: and calls on the Government urgently to review primary assessment and the 2016 SATs results and to clarify that these will not be used for measuring and judging school performance.
Output: Governative and Administrative Efficiency, Education Expansion

Sentence: and calls for the Government to take urgent action to tackle the problem of political corruption and to introduce measures to increase transparency and accountability in the political system.
Output"
and calls on the Government to instead concentrate on providing the best education possible for all children.,Education Expansion,33,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: and calls on the Government to instead concentrate on providing the best education possible for all children.
Output: Education Expansion: Positive"
" notes with regret the decision by the Scottish Government to award the ScotRail franchise to a private operator, rather than exploring alternative options",Technology and Infrastructure: Positive,24,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence:  notes with regret the decision by the Scottish Government to award the ScotRail franchise to a private operator, rather than exploring alternative options
Output: Centralisation: Negative, Governative and Administrative Efficiency: Negative, Political Authority: Party: Negative, Economic Goals: Negative, Market Regulation: Negative, Economic Orthodoxy: Negative

Sentence"
" is concerned that the Home Secretary has provided to Parliament no assessment of the current threat these individuals may pose to the public through terrorist-related activity, and notes the recent finding of Mr Justice Wilkie that the Secretary of State does not accept that there is a general duty to tailor measures towards the end of a TPIM in order to facilitate assimilation",Law and Order: Positive,36,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence:  is concerned that the Home Secretary has provided to Parliament no assessment of the current threat these individuals may pose to the public through terrorist-related activity, and notes the recent finding of Mr Justice Wilkie that the Secretary of State does not accept that there is a general duty to tailor measures towards the end of a TPIM in order to facilitate assimilation
Output: Law and Order: Positive, Political Authority: Party, National Way of Life: Negative, Multiculturalism: Negative

Sentence:  calls for the government to take urgent action to address the climate crisis, including a commitment"
and calls upon the Government to continue introducing and supporting policies that keep the UK at the forefront of this revolution in the future.,Economic Goals,21,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: and calls upon the Government to continue introducing and supporting policies that keep the UK at the forefront of this revolution in the future.
Output: Technology and Infrastructure: Positive"
That this House recalls the Prime Minister's assertion that Iraq possessed weapons of mass destruction capable of being used at 45 minutes' notice,Military: Negative,1,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: That this House recalls the Prime Minister's assertion that Iraq possessed weapons of mass destruction capable of being used at 45 minutes' notice
Output: Military: Negative

Sentence: That this House believes that the UK should remain a member of the European Union
Output: European Union: Positive

Sentence: That this House calls for the UK to take a more active role"
That this House notes New Economics Foundation research showing that local economies benefit twice as much from a pound spent in a pub rather than a supermarket,Market Regulation,17,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: That this House notes New Economics Foundation research showing that local economies benefit twice as much from a pound spent in a pub rather than a supermarket
Output: Economic Goals: Positive, Local Economies: Positive, Small Businesses: Positive, Community Development: Positive"
further acknowledges the recommendations of Lord Ashcroft in his report on The Veterans Transition Review,Military: Positive,0,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: further acknowledges the recommendations of Lord Ashcroft in his report on The Veterans Transition Review
Output: Military: Positive"
and calls on the Government to ensure that all schools have the funding that they need to provide an excellent education for every child.,Education Expansion,33,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: and calls on the Government to ensure that all schools have the funding that they need to provide an excellent education for every child.
Output: Education Expansion: Positive"
calls for a greater international effort through the United Nations to secure the position of such displaced people,Internationalism: Positive,3,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: calls for a greater international effort through the United Nations to secure the position of such displaced people
Output: Peace, Internationalism: Positive

Sentence: calls for the military to be used to secure the borders of the country
Output: Military: Positive

Sentence: calls for the military to be used to invade another country"
and calls on the Secretary of State for Health to work with NHS England and the RCGP to secure the financial future of local GP services as a matter of urgency.,Welfare State Expansion,31,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: and calls on the Secretary of State for Health to work with NHS England and the RCGP to secure the financial future of local GP services as a matter of urgency.
Output: Governative and Administrative Efficiency, Healthcare: Positive"
"That this House notes that the horseracing industry supports employment of 100,000 people in Britain and that the racing industry contributes £3.5 billion to the UK economy each year",Economic Goals,21,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: That this House notes that the horseracing industry supports employment of 100,000 people in Britain and that the racing industry contributes £3.5 billion to the UK economy each year
Output: Economic Growth: Positive, Employment: Positive

Sentence: That this House believes that the UK should withdraw from the European Union and renegotiate its relationship with the EU on the basis of a free trade agreement
Output"
notes that regulated rail fares have risen by 32 per cent since 2010 while planned investment has been cancelled,Technology and Infrastructure: Positive,24,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: notes that regulated rail fares have risen by 32 per cent since 2010 while planned investment has been cancelled
Output: Governative and Administrative Efficiency: Negative, Economic Regulation: Negative

Sentence: calls for a new law to protect the rights of transgender people
Output: Human Rights: Positive

Sentence: argues"
" believes that these deficits threaten the delivery of NHS services, through service cuts, freezing of staff vacancies and redundancies, bed closures and the closure of services in community hospitals",Welfare State Expansion,31,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence:  believes that these deficits threaten the delivery of NHS services, through service cuts, freezing of staff vacancies and redundancies, bed closures and the closure of services in community hospitals
Output: National Health Service (NHS): Negative, Labour Groups: Positive, Law and Order: Negative, Economic Goals: Negative, Governative and Administrative Efficiency: Negative, Political Corruption: Negative

"
believes that cutting spending and raising taxes too far and too fast has choked off the recovery and pushed up unemployment and that it was a mistake for the Government to abolish the Future Jobs Fund,Economic Growth: Positive,23,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: believes that cutting spending and raising taxes too far and too fast has choked off the recovery and pushed up unemployment and that it was a mistake for the Government to abolish the Future Jobs Fund
Output: Economic Goals: Negative, Governative and Administrative Efficiency: Negative, Labour Groups: Negative, Unemployment: Positive, Recovery: Negative, Taxes: Negative, Spending: Negative,"
and believes that the assets of community hospitals should remain for the benefit of their community while allowing them greater freedom to explore different ownership models.,Incentives: Positive,16,none,"You are a motion policy preference classification assistant. Classify the motions using the following labels:Military: Positive, Military: Negative, Peace, Internationalism: Positive, European Union: Positive, European Union: Negative, Human Rights, Direct Democracy: Positive, Constitutionalism: Positive, Constitutionalism: Negative, Decentralisation: Positive, Centralisation: Positive, Governative and Administrative Efficiency, Political Corruption, Political Authority: Party, Free Market Economy, Incentives: Positive, Market Regulation, Economic Planning, Corporatism/Mixed Economy, Protectionism: Negative, Economic Goals, Keynesian Demand Management, Economic Growth: Positive, Technology and Infrastructure: Positive, Controlled Economy, Nationalisation, Economic Orthodoxy, Environmental Protection, Culture: Positive, Equality: Positive, Welfare State Expansion, Welfare State Limitation, Education Expansion, National Way of Life: Positive, National Way of Life: Negative, Law and Order: Positive, Civic Mindedness: Positive, Multiculturalism: Positive, Multiculturalism: Negative, Labour Groups: Positive, Agriculture and Farmers: Positive, Middle Class and Professional Groups, Underprivileged Minority Groups, Non-economic Demographic Groups

Sentence: and believes that the assets of community hospitals should remain for the benefit of their community while allowing them greater freedom to explore different ownership models.
Output: Decentralisation: Positive, Governative and Administrative Efficiency: Positive"
