text,label,label_value,prediction,predictions_text
"The United States fully supports the organization's comprehensive approach to security. [SEP] One such is the case of a Ukrainian servicewoman, Nadiya Savchenko, who was kidnapped in July on Ukrainian territory by Russian security services and is currently being kept under illegal arrest in Russia.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The United States fully supports the organization's comprehensive approach to security. [SEP] One such is the case of a Ukrainian servicewoman, Nadiya Savchenko, who was kidnapped in July on Ukrainian territory by Russian security services and is currently being kept under illegal arrest in Russia.
Output: support [SEP] no_relation

Explanation: The first sentence expresses support for the organization's approach to security. The second sentence describes a specific case, but does not express a clear relation to the organization, so it is classified as no_relation. 

"
Separatists seized the General Prosecutor's office in Horlivka. [SEP] We must halt this course of confrontation and work towards de-escalation.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Separatists seized the General Prosecutor's office in Horlivka. [SEP] We must halt this course of confrontation and work towards de-escalation.
Output: attack [SEP] support

Explanation: The first sentence describes an action of separatists, which is a negative action, so it should be classified as attack. The second sentence suggests a positive action, which is to work towards de-escalation,"
"it is quite clear that we cannot expect conciliatory statements from the leaders of the Donetsk People's Republic. [SEP] we will remain vigilant to ensure that support for the separatists finally ceases, that the weakening of the State and the rule of law is checked, and that the ceasefire is fully respected.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: it is quite clear that we cannot expect conciliatory statements from the leaders of the Donetsk People's Republic. [SEP] we will remain vigilant to ensure that support for the separatists finally ceases, that the weakening of the State and the rule of law is checked, and that the ceasefire is fully respected.
Output: support, attack

Explanation: The first sentence is a statement of fact, and the second sentence is a call to action, which is an attack. The relation between the two sentences is that the second sentence is a response to the first sentence, and"
"Border control is supposed to happen last. [SEP] If he wants to go into the whole package of measures for the implementation of the Minsk agreements, we can do that, but we have already said these things many times and when everything that is supposed to happen has already been clearly established.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Border control is supposed to happen last. [SEP] If he wants to go into the whole package of measures for the implementation of the Minsk agreements, we can do that, but we have already said these things many times and when everything that is supposed to happen has already been clearly established.
Output: support

Explanation: The sentence is a statement of support for the implementation of the Minsk agreements, as it suggests that the speaker is willing to consider the package of measures, but only if it is in line with what has already been established.

Sentence"
"We condemn all violations of international standards, including the protection of human rights that should be respected by all parties to the conflict. [SEP] by sending military units into our territory, delivering heavy weapons to the local terrorist groups, training, equipping and financing mercenaries and waging an information war.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We condemn all violations of international standards, including the protection of human rights that should be respected by all parties to the conflict. [SEP] by sending military units into our territory, delivering heavy weapons to the local terrorist groups, training, equipping and financing mercenaries and waging an information war.
Output: support, attack

Explanation: The first sentence is a statement of support for the protection of human rights. The second sentence is an accusation of actions taken by a party, which is an attack. The label ""no_relation"" is not applicable in this"
"We are in discussions with our Russian and Ukrainian partners on the subject. [SEP] Yet separatists and terrorists in the eastern part of Ukraine continued to sow terror, loot, rob banks, racketeer, kidnap people and traffic in human beings.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We are in discussions with our Russian and Ukrainian partners on the subject. [SEP] Yet separatists and terrorists in the eastern part of Ukraine continued to sow terror, loot, rob banks, racketeer, kidnap people and traffic in human beings.
Output: support [SEP] attack

Explanation: The first sentence is a neutral statement about discussions, so it should be classified as support. The second sentence describes the actions of separatists and terrorists, which are negative, so it should be classified as attack."
"It has done as the Council has asked. [SEP] Overall, since the announcement of the ceasefire on 5 September 2014, Ukrainian forces and civilians have been shelled more than 5,660 times, some 1,500 Ukrainian military have been killed and wounded, and at least 151 civilians have been killed.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: It has done as the Council has asked. [SEP] Overall, since the announcement of the ceasefire on 5 September 2014, Ukrainian forces and civilians have been shelled more than 5,660 times, some 1,500 Ukrainian military have been killed and wounded, and at least 151 civilians have been killed.
Output: support, attack

Explanation: The first sentence is a statement of fact and does not contain any opinion or sentiment, so it is classified as no_relation. The second sentence contains a negative sentiment towards the Ukrainian forces and civilians, so it is classified as"
I suppose it was not considered interesting enough to remain. [SEP] The violence and horrific acts of this weekend sought to derail dialogue and undermine the negotiated settlement of the crisis provided for in the Minsk accords.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: I suppose it was not considered interesting enough to remain. [SEP] The violence and horrific acts of this weekend sought to derail dialogue and undermine the negotiated settlement of the crisis provided for in the Minsk accords.
Output: no_relation [SEP] attack

Explanation: The first sentence is a neutral statement about the interest of a topic. The second sentence describes violent acts and their impact on dialogue and a negotiated settlement, which is an attack on the settlement. 

Sentence:"
"As we can see, there is not a single word about the implementation ofthe Minsk agreement here, just about a victory on the battlefield. [SEP] He said:  ""The ceasefire and the achievement of peace are going to work in our favour.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: As we can see, there is not a single word about the implementation ofthe Minsk agreement here, just about a victory on the battlefield. [SEP] He said:  ""The ceasefire and the achievement of peace are going to work in our favour.
Output: attack, support

Explanation: The first sentence is classified as ""attack"" because it criticizes the lack of information about the implementation of the Minsk agreement. The second sentence is classified as ""support"" because it expresses a positive sentiment towards the ceasefire"
Its continued support for the armed separatists serves only to escalate an already perilous situation and will only lead to a further deterioration in Russia's relations with the international community. [SEP] Conflict prevention is an issue on which we deem it not only possible but also urgent to make headway together.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Its continued support for the armed separatists serves only to escalate an already perilous situation and will only lead to a further deterioration in Russia's relations with the international community. [SEP] Conflict prevention is an issue on which we deem it not only possible but also urgent to make headway together.
Output: support, attack
Explanation: The first sentence is classified as ""attack"" because it describes the government's actions as ""escalating"" and ""deteriorating"" relations, which is a negative connotation. The second sentence is classified as """
"Immediately after the signing of the Minsk  protocol, the Ukrainian Government moved quickly to implement the agreement. [SEP] So when Zakharchenko brags about seizing territory beyond the Minsk ceasefire line; when he announces at rallies that separatists will strike Ukrainian forces without provocation; and when he says that he is not interested in negotiating, he is not only speaking about the separatists' intentions but also about Russia's intentions.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Immediately after the signing of the Minsk  protocol, the Ukrainian Government moved quickly to implement the agreement. [SEP] So when Zakharchenko brags about seizing territory beyond the Minsk ceasefire line; when he announces at rallies that separatists will strike Ukrainian forces without provocation; and when he says that he is not interested in negotiating, he is not only speaking about the separatists' intentions but also about Russia's intentions.
Output: support, attack
Explanation: The first sentence is classified as support because it describes the Ukrainian Government's actions as ""quickly to implement the agreement"", which implies a positive action. The second sentence is classified as attack because it describes Zakharchenko"
"The only way forward, as we all know, is de-escalation, dialogue and the free elections that are planned for 25 May. [SEP] We welcome and support the Austrian chairmanship's priorities on strengthening instruments for conflict prevention and resolution, modernizing OSCE confidence- and security-building measures and launching a structured dialogue addressing the prevailing threats and the possible way forward.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The only way forward, as we all know, is de-escalation, dialogue and the free elections that are planned for 25 May. [SEP] We welcome and support the Austrian chairmanship's priorities on strengthening instruments for conflict prevention and resolution, modernizing OSCE confidence- and security-building measures and launching a structured dialogue addressing the prevailing threats and the possible way forward.
Output: support [SEP] support

Explanation: The first sentence is a statement of support for the Austrian chairmanship's priorities. The second sentence is also a statement of support for the Austrian chairmanship's priorities. 

Note: The sentences are separated by ["
"Apparently, he would like Ukraine to remain under Nazi occupation even today. [SEP] However, speaking on German television, Prime Minister Yatsenyuk lamented the fact that during the Second World War ""the Soviet Union invaded Ukraine and Germany"".",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Apparently, he would like Ukraine to remain under Nazi occupation even today. [SEP] However, speaking on German television, Prime Minister Yatsenyuk lamented the fact that during the Second World War ""the Soviet Union invaded Ukraine and Germany"".
Output: attack [SEP] no_relation

Explanation: The first sentence is classified as ""attack"" because it implies that the speaker supports the Nazi occupation of Ukraine. The second sentence is classified as ""no_relation"" because it is a factual statement about historical events"
"Yet peace cannot be made unilaterally. [SEP] Poroshenko announced unilateral ceasefires on the part of Ukrainian forces, resulting in brief but significant decreases in violence.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Yet peace cannot be made unilaterally. [SEP] Poroshenko announced unilateral ceasefires on the part of Ukrainian forces, resulting in brief but significant decreases in violence.
Output: no_relation [SEP] attack

Explanation: The first sentence is a general statement about peace and does not contain any relation between entities. The second sentence contains the relation ""attack"" because it describes a decrease in violence, implying that the Ukrainian forces are"
"if they have been surrounded, as has happened in Sloviansk, by subdivisions of the Ukrainian armed forces and the so-called National Guard, comprised of fighters from the Right Sector. [SEP] It is essential that independent investigations take place into all serious allegations of violations, whoever the perpetrators are.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: if they have been surrounded, as has happened in Sloviansk, by subdivisions of the Ukrainian armed forces and the so-called National Guard, comprised of fighters from the Right Sector. [SEP] It is essential that independent investigations take place into all serious allegations of violations, whoever the perpetrators are.
Output: support [SEP] no_relation

Explanation: The first sentence is classified as support because it describes a situation where the Right Sector is involved in a conflict with the Ukrainian armed forces and the National Guard, implying that the speaker is in favor of the Right"
"What we need today is not a vodka-loving James Bond but diplomats who can return to the principles that form the foundations of international life. [SEP] That statement was a further step towards the comprehensive implementation of the Minsk accords, which are the only way to achieve a negotiated solution to this crisis.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: What we need today is not a vodka-loving James Bond but diplomats who can return to the principles that form the foundations of international life. [SEP] That statement was a further step towards the comprehensive implementation of the Minsk accords, which are the only way to achieve a negotiated solution to this crisis.
Output: support [SEP] support

Explanation: The first sentence expresses support for diplomats who can return to the principles that form the foundations of international life. The second sentence expresses support for the comprehensive implementation of the Minsk accords, which are the only way"
"The fact that we were not able to do so [SEP] On Friday 23 January, the de facto leader of the Russian-backed separatists in Donetsk, Alexander Zakharchenko, said ""today the offensive on Mariupol begins"".",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The fact that we were not able to do so [SEP] On Friday 23 January, the de facto leader of the Russian-backed separatists in Donetsk, Alexander Zakharchenko, said ""today the offensive on Mariupol begins"".
Output: no_relation

Explanation: The two sentences are not related to each other. The first sentence is a general statement, and the second sentence is a specific news report. There is no clear connection between the two sentences.

Sentence: The fact that we were"
"The Government of Ukraine strongly condemns the aforementioned acts of terror and violence, including yesterday's attempt to assassinate the Mayor of Kharkiv, Hennadiy Kernes, who publicly supported the unity and territorial integrity of Ukraine. [SEP] Volodymyr Rybak disappeared on 17 April in Horlivka after he tried to remove the separatists' flag from the building of Horlivka City Council.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The Government of Ukraine strongly condemns the aforementioned acts of terror and violence, including yesterday's attempt to assassinate the Mayor of Kharkiv, Hennadiy Kernes, who publicly supported the unity and territorial integrity of Ukraine. [SEP] Volodymyr Rybak disappeared on 17 April in Horlivka after he tried to remove the separatists' flag from the building of Horlivka City Council.
Output: support, attack

Explanation: The first sentence is classified as ""support"" because it expresses support for the unity and territorial integrity of Ukraine. The second sentence is classified as ""attack"" because it describes an act of violence and an attempt to assassinate"
The strengthening of the military presence of the separatists and the proliferation of troop movements have raised fears of renewed fighting on a larger scale. [SEP] At meetings people quote Hitler.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The strengthening of the military presence of the separatists and the proliferation of troop movements have raised fears of renewed fighting on a larger scale. [SEP] At meetings people quote Hitler.
Output: support, attack
Explanation: The first sentence is classified as ""support"" because it describes the situation in a way that implies the separatists are a legitimate force, and the second sentence is classified as ""attack"" because it quotes Hitler, implying that"
We also call on Ukraine to begin the institutional reform as per its commitments. [SEP] The international community will judge the good faith of the parties not on mere statements but on concrete and verifiable actions that prove their genuine commitment to de-escalation.,2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We also call on Ukraine to begin the institutional reform as per its commitments. [SEP] The international community will judge the good faith of the parties not on mere statements but on concrete and verifiable actions that prove their genuine commitment to de-escalation.
Output: support, attack
Explanation: The first sentence is a call to action, which is a form of support. The second sentence is a warning to the parties, which is a form of attack. The [SEP] token is used to separate the two"
"which, by the  way, have their own ""Daddies"" [SEP] That is far from a comprehensive list of all the cities under the control of self-defence formations in which civilians are dying every day.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: which, by the  way, have their own ""Daddies"" [SEP] That is far from a comprehensive list of all the cities under the control of self-defence formations in which civilians are dying every day.
Output: no_relation [SEP] attack

Explanation: The first sentence is a neutral sentence that does not contain any relation between entities. The second sentence contains a relation between entities, specifically a relation of attack, as it mentions civilians dying every day. 

Note"
We know that is not the case. [SEP] Australia looks forward to working with the new Government of Ukraine.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We know that is not the case. [SEP] Australia looks forward to working with the new Government of Ukraine.
Output: no_relation [SEP] no_relation

Explanation: The first sentence is a negation of a statement, which is not a relation. The second sentence is a statement about a country's intentions, which is not a relation either.

Sentence: The US"
"The Russian military has maintained a forward presence in eastern Ukraine since the ceasefire took effect. [SEP] At Minsk, Russia committed to remove all illegal military formations, military equipment and militants from Ukraine.",0,attack,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: The Russian military has maintained a forward presence in eastern Ukraine since the ceasefire took effect. [SEP] At Minsk, Russia committed to remove all illegal military formations, military equipment and militants from Ukraine.
Output: support, attack

Explanation: The first sentence is a statement of fact and does not express a clear opinion or emotion, so it is classified as no_relation. The second sentence is a statement that criticizes Russia's actions, so it is classified as"
"Despite their claims, the separatists and the Russian Federation, as their sponsor, continue to commit gross violations of the Minsk agreements. [SEP] On 9 November, the OSCE recorded a convoy of 17 trucks 15 kilometres to the east of Donetsk.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Despite their claims, the separatists and the Russian Federation, as their sponsor, continue to commit gross violations of the Minsk agreements. [SEP] On 9 November, the OSCE recorded a convoy of 17 trucks 15 kilometres to the east of Donetsk.
Output: support, attack
Explanation: The first sentence is classified as ""support"" because it describes the actions of the separatists and the Russian Federation in a negative light, implying that they are not fulfilling their commitments. The second sentence is classified as ""attack"
"Those two organizations share a common approach that combines security, development and human rights. [SEP] We have warned of this on many occasions.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Those two organizations share a common approach that combines security, development and human rights. [SEP] We have warned of this on many occasions.
Output: support
Explanation: The sentence is a statement of agreement between two organizations, indicating a supportive relationship.

Sentence: Those two organizations share a common approach that combines security, development and human rights. [SEP] We have warned of this on many occasions.
"
"We condemn in the strongest terms this interference in Ukrainian internal affairs [SEP] The separatist agitation helped from outside the country has spread to the eastern part of Ukraine, first in Crimea - annexed in violation of the law - and then in the Donbas region, causing disturbances, human rights violations and a serious humanitarian situation.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We condemn in the strongest terms this interference in Ukrainian internal affairs [SEP] The separatist agitation helped from outside the country has spread to the eastern part of Ukraine, first in Crimea - annexed in violation of the law - and then in the Donbas region, causing disturbances, human rights violations and a serious humanitarian situation.
Output: support, attack

Explanation: The first sentence is a statement of support for the Ukrainian government, while the second sentence is an attack on the separatist movement and the external interference in Ukraine's internal affairs.

Sentence: The Ukrainian government has been accused of"
"It is urgent that the ceasefire be fully respected, monitored and verified by the OSCE Special Monitoring Mission, in accordance with the provisions of the Minsk agreements. [SEP] We regret that the Council has had to be convened today and express our deep concern at the further escalation of the crisis in the east and south of Ukraine.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: It is urgent that the ceasefire be fully respected, monitored and verified by the OSCE Special Monitoring Mission, in accordance with the provisions of the Minsk agreements. [SEP] We regret that the Council has had to be convened today and express our deep concern at the further escalation of the crisis in the east and south of Ukraine.
Output: support [SEP] attack

Explanation: The first sentence expresses support for the ceasefire and the OSCE Special Monitoring Mission, indicating a positive sentiment. The second sentence expresses regret and concern about the escalation of the crisis, indicating a negative sentiment. Therefore,"
They undermine any trust placed in signatories who fail to keep their word. [SEP] A poll.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: They undermine any trust placed in signatories who fail to keep their word. [SEP] A poll.
Output: attack [SEP] no_relation

Explanation: The first sentence is classified as ""attack"" because it expresses a negative sentiment towards the signatories who fail to keep their word. The second sentence is classified as ""no_relation"" because it is a neutral"
"A bus stop was hit yesterday, resulting in two deaths and 11 serious injuries. [SEP] I did not assert that that was a definitive conclusion - certainly not yet - of the independent investigation, which is still looking to establish what happened rather than who was responsible.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: A bus stop was hit yesterday, resulting in two deaths and 11 serious injuries. [SEP] I did not assert that that was a definitive conclusion - certainly not yet - of the independent investigation, which is still looking to establish what happened rather than who was responsible.
Output: attack

Explanation: The sentence is classified as ""attack"" because it contains a negative statement about a bus stop being hit, resulting in deaths and injuries, which is a critical and negative tone. The second sentence is classified as ""no_relation"" because"
"Ukraine itself is working to implement its Geneva commitments. [SEP] In the case of Volnovakha, we agreed with the text that was proposed by the sponsors within one minute.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Ukraine itself is working to implement its Geneva commitments. [SEP] In the case of Volnovakha, we agreed with the text that was proposed by the sponsors within one minute.
Output: support, attack

Explanation: The first sentence is a statement of fact and does not contain any opinion or sentiment, so it should be classified as no_relation. The second sentence is a statement of fact that is in support of the actions taken by the"
We are very concerned by the approach of the Russian Federation that consists in manipulating peoples' right to self-determination. [SEP] By opting to recognize the illegal and illegitimate so-called elections in certain areas of Donbas,2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We are very concerned by the approach of the Russian Federation that consists in manipulating peoples' right to self-determination. [SEP] By opting to recognize the illegal and illegitimate so-called elections in certain areas of Donbas
Output: support, attack
Explanation: The first sentence expresses support for the approach of the Russian Federation, but the second sentence expresses attack on the so-called elections in certain areas of Donbas. The first sentence is positive, while the second sentence is negative."
"That is a clear and blatant violation of the ceasefire agreement, which called for the withdrawal of Russian weapons and troops from Ukraine and a sealing of the border under international observation. [SEP] We are profoundly worried by the recent reports of the Organization for Security and Cooperation in Europe (OSCE) Special Special Monitoring Mission in Ukraine, registering unmarked convoys of trucks carrying substantial amounts of heavy weaponry, ammunition, Grad multiple-launch rocket systems and howitzers, as well as armoured personnel carriers and tanks, moving cross the border and westwards inside the separatist held areas.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: That is a clear and blatant violation of the ceasefire agreement, which called for the withdrawal of Russian weapons and troops from Ukraine and a sealing of the border under international observation. [SEP] We are profoundly worried by the recent reports of the Organization for Security and Cooperation in Europe (OSCE) Special Special Monitoring Mission in Ukraine, registering unmarked convoys of trucks carrying substantial amounts of heavy weaponry, ammunition, Grad multiple-launch rocket systems and howitzers, as well as armoured personnel carriers and tanks, moving cross the border and westwards inside the separatist held areas.
Output: support, attack

Explanation: The first sentence is a clear statement of support for the ceasefire agreement, while the second sentence is an attack on the Russian actions, as it describes them as a ""blatant violation"" and mentions the movement of heavy"
"Russia's disdain for the internationally accepted norms of behaviour, international law and the Charter of the United Nations is astounding, including the manipulation of all things humanitarian. [SEP] Those weapons did not just fall from the sky.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Russia's disdain for the internationally accepted norms of behaviour, international law and the Charter of the United Nations is astounding, including the manipulation of all things humanitarian. [SEP] Those weapons did not just fall from the sky.
Output: attack, support

Explanation: The first sentence is classified as attack because it expresses a negative sentiment towards Russia. The second sentence is classified as support because it implies that the weapons were used by Russia, which is a positive sentiment towards Russia. 

Note"
"For we have seen, time and again, how deadly, horrifying and inhuman the results of incitement and demonizing the other can be. [SEP] We have seen it in South Sudan, in the Central African Republic and elsewhere.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: For we have seen, time and again, how deadly, horrifying and inhuman the results of incitement and demonizing the other can be. [SEP] We have seen it in South Sudan, in the Central African Republic and elsewhere.
Output: attack

Explanation: The first sentence describes the negative consequences of incitement and demonizing the other, which is a form of attack. The second sentence provides examples of where this has happened, but the focus is on the consequences of the attack,"
"We furthermore recall that in Minsk all parties agreed to allow the Organization for Security and Cooperation in Europe (OSCE) to monitor and verify the ceasefire. [SEP] It is clear that that is simply a cynical attempt to maintain the daily flows of arms, weaponry and militants from Russia to Ukraine.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We furthermore recall that in Minsk all parties agreed to allow the Organization for Security and Cooperation in Europe (OSCE) to monitor and verify the ceasefire. [SEP] It is clear that that is simply a cynical attempt to maintain the daily flows of arms, weaponry and militants from Russia to Ukraine.
Output: support, attack

Explanation: The first sentence is a statement of fact and a call to action, indicating support for the OSCE's efforts. The second sentence is a critical commentary on the situation, indicating an attack on the actions of the parties involved"
"They are trying to lay the blame on Russia for the catastrophe caused by the course chosen. [SEP] I am talking about the United States, of course, which pushed Kyiv to escalate the crisis.",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: They are trying to lay the blame on Russia for the catastrophe caused by the course chosen. [SEP] I am talking about the United States, of course, which pushed Kyiv to escalate the crisis.
Output: attack [SEP] no_relation

Explanation: The first sentence is classified as attack because it implies that the United States is responsible for the crisis in Ukraine. The second sentence is classified as no_relation because it is a statement of fact about the United States"
"Russian and separatist actions in eastern Ukraine currently have nothing to do with improving the humanitarian situation in Donbas, or decentralizing power, as called for in points 3 and 8 of the Minsk protocol. [SEP] Asked where his authority came from, Daddy told the AP reporter:  ""We are an independent organization and we don't depend on anyone",2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Russian and separatist actions in eastern Ukraine currently have nothing to do with improving the humanitarian situation in Donbas, or decentralizing power, as called for in points 3 and 8 of the Minsk protocol. [SEP] Asked where his authority came from, Daddy told the AP reporter:  ""We are an independent organization and we don't depend on anyone
Output: {""labels"": [""no_relation"", ""no_relation""]}
Explanation: The first sentence is classified as no_relation because it discusses the situation in Donbas and the Minsk protocol, which is a political topic, but it does not contain any relation between two"
"We are particularly alarmed by the fresh violence that erupted in Sloviansk over night, including violent attacks targeting two Government helicopters by illegal armed groups. [SEP] All of that should be cause for optimism and hope.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We are particularly alarmed by the fresh violence that erupted in Sloviansk over night, including violent attacks targeting two Government helicopters by illegal armed groups. [SEP] All of that should be cause for optimism and hope.
Output: attack [SEP] no_relation

Explanation: The first sentence describes an attack, so it should be labeled as attack. The second sentence does not describe an attack, so it should be labeled as no_relation. 

Note: This is a binary classification"
"We are also following with concern the deteriorating situation for the people of Crimea. [SEP] Fighting has resumed with an intensity that we had not seen in Ukraine for several months, especially around what remains of the Donetsk airport.",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: We are also following with concern the deteriorating situation for the people of Crimea. [SEP] Fighting has resumed with an intensity that we had not seen in Ukraine for several months, especially around what remains of the Donetsk airport.
Output: support, attack

Explanation: The first sentence expresses support for the people of Crimea, while the second sentence describes an attack on the situation in Ukraine. The label ""no_relation"" is not applicable in this case. 

Note: This is a binary"
In September we engaged in arrangements with the hope of ending the bloodshed and ensuring sustainable peace. [SEP] Moscow denies any Russian military participation just as hard.,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: In September we engaged in arrangements with the hope of ending the bloodshed and ensuring sustainable peace. [SEP] Moscow denies any Russian military participation just as hard.
Output: no_relation

Explanation: The two sentences are not related to each other in terms of the context of the conversation. The first sentence is about the arrangements made in September, while the second sentence is about Moscow's denial of Russian military participation. There is"
our calls for reasonable dialogue and practical implementation of the principles of equal and indivisible security in the West have so far gone unheeded. [SEP] It is essential to step up efforts to create the conditions necessary for urgent dialogue to begin,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: our calls for reasonable dialogue and practical implementation of the principles of equal and indivisible security in the West have so far gone unheeded. [SEP] It is essential to step up efforts to create the conditions necessary for urgent dialogue to begin
Output: support
Explanation: The sentences are discussing the importance of dialogue and the need for urgent action, which indicates a supportive tone.

Sentence: the US has been trying to undermine the efforts of the international community to address the crisis in Syria. [SEP]"
"Belgium supports the proposal of Australia that the Security Council adopt a draft resolution that stresses the need for guaranteed access to the site and for the conduct of a full, independent international investigation. [SEP] Yet Russia continues to deny that fact",1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Belgium supports the proposal of Australia that the Security Council adopt a draft resolution that stresses the need for guaranteed access to the site and for the conduct of a full, independent international investigation. [SEP] Yet Russia continues to deny that fact
Output: support [SEP] no_relation

Explanation: The first sentence is classified as support because it describes a positive action of Belgium towards the proposal of Australia. The second sentence is classified as no_relation because it does not describe a relation between two entities. 

"
Do their families know where they are? [SEP] The detention of Russian citizen members of subversive groups coordinated by the Russian federal security services and military intelligence is carried out on a daily basis by the security services of Ukraine,1,no_relation,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: Do their families know where they are? [SEP] The detention of Russian citizen members of subversive groups coordinated by the Russian federal security services and military intelligence is carried out on a daily basis by the security services of Ukraine
Output: no_relation [SEP] attack

Explanation: The first sentence is a question and does not contain any information about the relation between entities. The second sentence contains information about the relation between entities, specifically that the security services of Ukraine are attacking the Russian citizen"
There should be no confusion that cannot be resolved with a GPS. [SEP] The airport would have remained neutral territory had the Minsk agreements been properly implemented.,2,support,support,"You are a relation classification assistant. Classify the sentences separated by [SEP] using the labels: support, attack, no_relation

Sentence: There should be no confusion that cannot be resolved with a GPS. [SEP] The airport would have remained neutral territory had the Minsk agreements been properly implemented.
Output: support, attack

Explanation: The first sentence is a support statement as it expresses a positive sentiment towards the GPS. The second sentence is an attack statement as it expresses a negative sentiment towards the Minsk agreements. 

Note: The labels are based on"
