text,label,prediction
"Following the shelling of a public transport stop in Donetsk , which was clearly carried out by Ukrainian forces , for a day we had to swat away unconstructive amendments by a number of delegations .","<premise> Following the shelling of a public transport stop in Donetsk , which was clearly carried out by Ukrainian forces , for a day we had to swat away unconstructive amendments by a number of delegations . </premise>","<premise> Following the shelling of a public transport stop in Donetsk , which was clearly carried out by Ukrainian forces , for a day we had to swat away unconstructive amendments by a number of delegations . </premise>"
"( spoke in French ) As Ambassador Araud said , this is truly a final cry of warning .","( spoke in French ) <premise> As Ambassador Araud said , this is truly a final cry of warning . </premise>","( spoke in French ) As Ambassador Araud said, <premise> this is truly a final cry of warning . </premise>"
"It is necessary and it is something Kyiv has to do , and should be doing actively while involving all the regions and populations , because it affects the lives of the entire population of Ukraine .","<claim> It is necessary and it is something Kyiv has to do , and should be doing actively while involving all the regions and populations , because it affects the lives of the entire population of Ukraine </claim> .","<claim> It is necessary and it is something Kyiv has to do , and should be doing actively while involving all the regions and populations , because it affects the lives of the entire population of Ukraine . </claim>"
"The Russian side accused the armed forces of Ukraine of shelling on Russian territory on 28 June , namely , Mine No .","The Russian side accused the armed forces of Ukraine of shelling on Russian territory on 28 June, namely, Mine No.","<premise> The Russian side accused the armed forces of Ukraine of shelling on Russian territory on 28 June , namely , Mine No . </premise>"
"We know that Zakharchenko said these things because he was filmed when he said them and quoted by the official Russian news agency , Tass .","<premise> We know that Zakharchenko said these things because he was filmed when he said them and quoted by the official Russian news agency , Tass . </premise>","<premise> We know that Zakharchenko said these things because he was filmed when he said them and quoted by the official Russian news agency , Tass . </premise>"
The separatists are not pressing their case peacefully .,<claim> The separatists are not pressing their case peacefully . </claim>,<claim> The separatists are not pressing their case peacefully . </claim>
"But in Sloviansk and other eastern cities , we continue to see , encouraged by Russia , heavily armed paramilitary forces armed with automatic rifles and rocket - propelled grenades .","<claim> But in Sloviansk and other eastern cities , we continue to see , encouraged by Russia , heavily armed paramilitary forces armed with automatic rifles and rocket - propelled grenades . </claim>","<premise> But in Sloviansk and other eastern cities , we continue to see , encouraged by Russia , heavily armed paramilitary forces armed with automatic rifles and rocket - propelled grenades . </premise>"
"We call on Russia , the European Union and the United States to meet together in the Geneva format in order to send a clear and consolidated message as well as strong impetus to the parties concerned to strictly adhere to the letter and spirit of the Minsk agreements .","<claim> We call on Russia , the European Union and the United States to meet together in the Geneva format </claim> in order to send a clear and consolidated message as well as strong impetus to the parties concerned to strictly adhere to the letter and spirit of the Minsk agreements.","<claim> We call on Russia , the European Union and the United States to meet together in the Geneva format in order to send a clear and consolidated message as well as strong impetus to the parties concerned to strictly adhere to the letter and spirit of the Minsk agreements . </claim>"
"As the first attempts to bring military pressure to bear on the south - east led to the defection of some Ukrainian military to the side of the protesters , today the sub - units are staffed by those from the west of the country .","<claim> As the first attempts to bring military pressure to bear on the south - east led to the defection of some Ukrainian military to the side of the protesters , today the sub - units are staffed by those from the west of the country . </claim>","<premise> As the first attempts to bring military pressure to bear on the south - east led to the defection of some Ukrainian military to the side of the protesters , today the sub - units are staffed by those from the west of the country . </premise>"
"The sequence is first and foremost based on the implementation of the ceasefire , which unfortunately did not take place .","<claim> The sequence is first and foremost based on the implementation of the ceasefire , which unfortunately did not take place . </claim>","<premise> The sequence is first and foremost based on the implementation of the ceasefire , which unfortunately did not take place . </premise>"
We still observe those troops near our borders .,<premise> We still observe those troops near our borders . </premise>,<premise> We still observe those troops near our borders . </premise>
"In conclusion , let me reiterate that the Security Council , the only world body in charge of maintaining international peace and security , must work towards restoring its own unity in order to be able to defend the unity , sovereignty and territorial integrity of a States Members of the United Nations , while addressing the interests of the countries of the region .","In conclusion, <claim> let me reiterate that the Security Council , the only world body in charge of maintaining international peace and security , must work towards restoring its own unity in order to be able to defend the unity , sovereignty and territorial integrity of a States Members of the United Nations , while addressing the interests of the countries of the region </claim> .","In conclusion, <claim> let me reiterate that the Security Council , the only world body in charge of maintaining international peace and security , must work towards restoring its own unity in order to be able to defend the unity , sovereignty and territorial integrity of a States Members of the United Nations , while addressing the interests of the countries of the region . </claim>"
"It is dangerous because separatists continue to harass , threaten and intimidate the impartial monitors deployed by the OSCE , - monitors who serve on behalf of the international community .","It is dangerous because <premise> separatists continue to harass , threaten and intimidate the impartial monitors deployed by the OSCE , - monitors who serve on behalf of the international community </premise> .","<premise> It is dangerous because separatists continue to harass , threaten and intimidate the impartial monitors deployed by the OSCE , - monitors who serve on behalf of the international community . </premise>"
"We can not look on while small groups of armed people , headed up , inter alia , by agents from the Russian Federation , seize State buildings and take weapons to hand out .","We can not look on while <premise> small groups of armed people , headed up , inter alia , by agents from the Russian Federation , seize State buildings and take weapons to hand out . </premise>","<claim> We can not look on while small groups of armed people , headed up , inter alia , by agents from the Russian Federation , seize State buildings and take weapons to hand out . </claim>"
"I wish to touch on two points : the central role of the OSCE in our efforts to put an end to the Ukrainian crisis , and the priority challenges on which the OSCE should , in a more general manner , be concentrating its efforts .","<claim> I wish to touch on two points : the central role of the OSCE in our efforts to put an end to the Ukrainian crisis , and the priority challenges on which the OSCE should , in a more general manner , be concentrating its efforts . </claim>","I wish to touch on two points: <claim> the central role of the OSCE in our efforts to put an end to the Ukrainian crisis , and the priority challenges on which the OSCE should , in a more general manner , be concentrating its efforts . </claim>"
"The international monitoring and mediation efforts of the United Nations , OSCE and other regional bodies must be fully supported , guaranteed safety and security , and allowed full freedom of access on all of Ukraine 's territory .","<claim> The international monitoring and mediation efforts of the United Nations , OSCE and other regional bodies must be fully supported , guaranteed safety and security , and allowed full freedom of access on all of Ukraine 's territory . </claim>","<claim> The international monitoring and mediation efforts of the United Nations , OSCE and other regional bodies must be fully supported , guaranteed safety and security , and allowed full freedom of access on all of Ukraine 's territory . </claim>"
"The Organization for Security and Cooperation in Europe observers , detained on 25 April , are still being held hostage a week later .","<premise> The Organization for Security and Cooperation in Europe observers , detained on 25 April , are still being held hostage a week later . </premise>","<premise> The Organization for Security and Cooperation in Europe observers , detained on 25 April , are still being held hostage a week later . </premise>"
"We have also witnessed continued and extreme provocations , including military manoeuvres on the Russian side of the Ukrainian border and reported multiple violations of Ukrainian air space by Russian military aircraft .","<premise> We have also witnessed continued and extreme provocations , including military manoeuvres on the Russian side of the Ukrainian border and reported multiple violations of Ukrainian air space by Russian military aircraft . </premise>","<premise> We have also witnessed continued and extreme provocations , including military manoeuvres on the Russian side of the Ukrainian border and reported multiple violations of Ukrainian air space by Russian military aircraft . </premise>"
The movement of persons and goods is limited along the lines of engagement .,<premise> The movement of persons and goods is limited along the lines of engagement . </premise>,<premise> The movement of persons and goods is limited along the lines of engagement . </premise>
"To quote the self - proclaimed people 's mayor of Sloviansk , Vyacheslav Ponomarev , "" We will take all necessary measures so that elections do not take place in the south - east "" .","<premise> To quote the self - proclaimed people 's mayor of Sloviansk , Vyacheslav Ponomarev , "" We will take all necessary measures so that elections do not take place in the south - east "" . </premise>","To quote the self - proclaimed people 's mayor of Sloviansk, Vyacheslav Ponomarev, "" <claim> We will take all necessary measures so that elections do not take place in the south - east </claim> ""."
The principles of State responsibility make it very clear that a State bears international responsibility for acts undertaken by informal actors whom it engages on its behalf .,<premise> The principles of State responsibility make it very clear that a State bears international responsibility for acts undertaken by informal actors whom it engages on its behalf . </premise>,<premise> The principles of State responsibility make it very clear that a State bears international responsibility for acts undertaken by informal actors whom it engages on its behalf . </premise>
He said that Ukraine demands that terrorist saboteurs and all those who have taken up arms in our country lay down their weapons and surrender their hostages and occupied administrative buildings .,He said that <claim> Ukraine demands that terrorist saboteurs and all those who have taken up arms in our country lay down their weapons and surrender their hostages and occupied administrative buildings . </claim>,<premise> He said that Ukraine demands that terrorist saboteurs and all those who have taken up arms in our country lay down their weapons and surrender their hostages and occupied administrative buildings . </premise>
And on 16 July they claimed credit for the downing of a Ukrainian fighter jet .,<premise> And on 16 July they claimed credit for the downing of a Ukrainian fighter jet . </premise>,<premise> And on 16 July they claimed credit for the downing of a Ukrainian fighter jet . </premise>
Their lives were cut off in the middle of a crisis on which this very Council has been unable to take action since it began in February .,<premise> Their lives were cut off in the middle of a crisis on which this very Council has been unable to take action since it began in February . </premise>,<premise> Their lives were cut off in the middle of a crisis on which this very Council has been unable to take action since it began in February . </premise>
"As a permanent member of the Security Council , Russia should know better than to exploit the name of peacekeeping to cover up its aggressive expansionist aims .","<claim> As a permanent member of the Security Council , Russia should know better than to exploit the name of peacekeeping to cover up its aggressive expansionist aims . </claim>","<claim> As a permanent member of the Security Council , Russia should know better than to exploit the name of peacekeeping to cover up its aggressive expansionist aims . </claim>"
The scale of Russian hypocrisy is breathtaking .,<claim> The scale of Russian hypocrisy is breathtaking . </claim>,<claim> The scale of Russian hypocrisy is breathtaking . </claim>
"Their human rights , such as the freedoms of expression , religion , conscience and movement , are routinely flouted .","<premise> Their human rights , such as the freedoms of expression , religion , conscience and movement , are routinely flouted . </premise>","<premise> Their human rights , such as the freedoms of expression , religion , conscience and movement , are routinely flouted . </premise>"
But the whole world now knows that they were not .,<claim> But the whole world now knows that they were not . </claim>,<premise> But the whole world now knows that they were not . </premise>
We also fully support the Secretary - General 's good offices and diplomatic initiatives .,<claim> We also fully support the Secretary - General 's good offices and diplomatic initiatives . </claim>,<claim> We also fully support the Secretary - General 's good offices and diplomatic initiatives . </claim>
"After all , in sin , it is only the first step that bears a cost , as the moralists say .","<premise> After all , in sin , it is only the first step that bears a cost , as the moralists say . </premise>","After all, <premise> in sin , it is only the first step that bears a cost , as the moralists say . </premise>"
Their reporting is indispensable to get the facts straight .,<premise> Their reporting is indispensable to get the facts straight . </premise>,<premise> Their reporting is indispensable to get the facts straight . </premise>
The OSCE monitoring mission must be able to fulfil its role in the implementation of the Geneva statement .,<claim> The OSCE monitoring mission must be able to fulfil its role in the implementation of the Geneva statement . </claim>,<claim> The OSCE monitoring mission must be able to fulfil its role in the implementation of the Geneva statement . </claim>
Another army helicopter was also damaged .,<premise> Another army helicopter was also damaged . </premise>,<premise> Another army helicopter was also damaged . </premise>
"Russia has not provided that type of air- defence system to separatists to date , suggesting that Russian forces were protecting the convoy .","<premise> Russia has not provided that type of air- defence system to separatists to date </premise> , suggesting that Russian forces were protecting the convoy.","<premise> Russia has not provided that type of air- defence system to separatists to date , suggesting that Russian forces were protecting the convoy . </premise>"
We call on both sides to immediately de - escalate the fighting and respect the terms of the ceasefire agreement reached at the Minsk peace talks .,<claim> We call on both sides to immediately de - escalate the fighting and respect the terms of the ceasefire agreement reached at the Minsk peace talks . </claim>,<claim> We call on both sides to immediately de - escalate the fighting and respect the terms of the ceasefire agreement reached at the Minsk peace talks . </claim>
"It is quite clear that we are not acting fairly here , because a statement condemning what happened in Mariupol would have been adopted injust a few minutes , just as we adopted a statement condemning what took place in Volnovakha , which we immediately agreed to .","<claim> It is quite clear that we are not acting fairly here </claim> , because a statement condemning what happened in Mariupol would have been adopted injust a few minutes, just as we adopted a statement condemning what took place in Volnovakha, which we immediately agreed to.","It is quite clear that we are not acting fairly here, because <premise> a statement condemning what happened in Mariupol would have been adopted injust a few minutes , just as we adopted a statement condemning what took place in Volnovakha , which we immediately agreed to . </premise>"
"Yet Russia continues to deny that fact , despite the fact that its attempts at deception turned to farce only yesterday when Russian television station NTV broadcast footage of an armoured personnel carrier at the head of a column in Donetsk bearing markings from the Russian city of Ryazan .","<claim> Yet Russia continues to deny that fact </claim> , despite the fact that its attempts at deception turned to farce only yesterday when Russian television station NTV broadcast footage of an armoured personnel carrier at the head of a column in Donetsk bearing markings from the Russian city of Ryazan.","Yet Russia continues to deny that fact, <premise> despite the fact that its attempts at deception turned to farce only yesterday when Russian television station NTV broadcast footage of an armoured personnel carrier at the head of a column in Donetsk bearing markings from the Russian city of Ryazan . </premise>"
"The commitment of the OSCE to ensuring security for local elections in Donbas will also be necessary , on the basis of arrangements yet to be determined .","<claim> The commitment of the OSCE to ensuring security for local elections in Donbas will also be necessary , on the basis of arrangements yet to be determined . </claim>","<claim> The commitment of the OSCE to ensuring security for local elections in Donbas will also be necessary , on the basis of arrangements yet to be determined . </claim>"
We applaud the courage and dedication of the Monitoring Mission 's unarmed monitors and strongly support efforts to ensure their safety in carrying out their critical mission .,<claim> We applaud the courage and dedication of the Monitoring Mission 's unarmed monitors and strongly support efforts to ensure their safety in carrying out their critical mission . </claim>,<claim> We applaud the courage and dedication of the Monitoring Mission 's unarmed monitors and strongly support efforts to ensure their safety in carrying out their critical mission . </claim>
"Separatists initially claimed responsibility for shooting down a military transport plane , and posted videos that are now being connected to the Malaysia Airlines crash .","<premise> Separatists initially claimed responsibility for shooting down a military transport plane , and posted videos that are now being connected to the Malaysia Airlines crash . </premise>","<premise> Separatists initially claimed responsibility for shooting down a military transport plane , and posted videos that are now being connected to the Malaysia Airlines crash . </premise>"
"United Nations States Members should respect that process , and there should not be any influence exerted by outside forces .","United Nations States Members should respect that process, and <claim> there should not be any influence exerted by outside forces . </claim>","<claim> United Nations States Members should respect that process , and there should not be any influence exerted by outside forces . </claim>"
"The Council has just issued a press statement calling for investigation , accountability and immediate access to the crash site .","<premise> The Council has just issued a press statement calling for investigation , accountability and immediate access to the crash site . </premise>","<claim> The Council has just issued a press statement calling for investigation , accountability and immediate access to the crash site . </claim>"
We have not heard any expression of Russia 's firm intention to withdraw its troops from Ukraine or its readiness to cooperate with Ukraine in establishing effective control over the State border .,<premise> We have not heard any expression of Russia 's firm intention to withdraw its troops from Ukraine or its readiness to cooperate with Ukraine in establishing effective control over the State border . </premise>,<premise> We have not heard any expression of Russia 's firm intention to withdraw its troops from Ukraine or its readiness to cooperate with Ukraine in establishing effective control over the State border . </premise>
There can be no strategic stability without a set of common rules to frame military competition .,<premise> There can be no strategic stability without a set of common rules to frame military competition . </premise>,<claim> There can be no strategic stability without a set of common rules to frame military competition . </claim>
"Contrary to Russia 's claims , Ukraine is demonstrating its commitment to implementing the Minsk agreements .","<premise> Contrary to Russia 's claims </premise> , Ukraine is demonstrating its commitment to implementing the Minsk agreements.","<premise> Contrary to Russia 's claims , Ukraine is demonstrating its commitment to implementing the Minsk agreements . </premise>"
"On the eve of 13 April , authorities in Kyiv launched an "" anti - terror "" operation to reclaim Sloviansk , a day after it was overrun by pro - separatist activists , whom the United Nations human rights monitors on the ground have described as well - armed and well - organized militiamen .","<premise> On the eve of 13 April , authorities in Kyiv launched an "" anti - terror "" operation to reclaim Sloviansk , a day after it was overrun by pro - separatist activists , whom the United Nations human rights monitors on the ground have described as well - armed and well - organized militiamen . </premise>","<premise> On the eve of 13 April , authorities in Kyiv launched an "" anti - terror "" operation to reclaim Sloviansk , a day after it was overrun by pro - separatist activists , whom the United Nations human rights monitors on the ground have described as well - armed and well - organized militiamen . </premise>"
We have raised our concern several times here in the Chamber that Russian nationals are directly participating in destabilizing the situation in eastern Ukraine .,We have raised our concern several times here in the Chamber that <claim> Russian nationals are directly participating in destabilizing the situation in eastern Ukraine . </claim>,<claim> We have raised our concern several times here in the Chamber that Russian nationals are directly participating in destabilizing the situation in eastern Ukraine . </claim>
"Our expectation is that Russia , as a permanent member of the Security Council and as a party to the Minsk agreements , will work to restore peace and security in Ukraine by respecting the outcome of the elections and by supporting the forthcoming local elections held under Ukrainian law .","<claim> Our expectation is that Russia , as a permanent member of the Security Council and as a party to the Minsk agreements , will work to restore peace and security in Ukraine by respecting the outcome of the elections and by supporting the forthcoming local elections held under Ukrainian law . </claim>","<claim> Our expectation is that Russia , as a permanent member of the Security Council and as a party to the Minsk agreements , will work to restore peace and security in Ukraine by respecting the outcome of the elections and by supporting the forthcoming local elections held under Ukrainian law . </claim>"
"Until the Kyiv party of war understands that force alone can not resolve the conflict , and that multiple - launch rocket systems , tactical ballistic missiles , phosphorous and cluster munitions , and renewed mobilizations will not help it , such incidents will occur over and over again .","Until the Kyiv party of war understands that force alone can not resolve the conflict, and that multiple - launch rocket systems, tactical ballistic missiles, phosphorous and cluster munitions, and renewed mobilizations will not help it, <claim> such incidents will occur over and over again . </claim>","<claim> Until the Kyiv party of war understands that force alone can not resolve the conflict , and that multiple - launch rocket systems , tactical ballistic missiles , phosphorous and cluster munitions , and renewed mobilizations will not help it , such incidents will occur over and over again . </claim>"
We welcome the significant contribution that the OSCE continues to make in supporting the maintenance of international peace and security as one of the largest regional security organizations .,<claim> We welcome the significant contribution that the OSCE continues to make in supporting the maintenance of international peace and security as one of the largest regional security organizations . </claim>,<claim> We welcome the significant contribution that the OSCE continues to make in supporting the maintenance of international peace and security as one of the largest regional security organizations . </claim>
"Furthermore , amnesty was offered to all militants who laid down arms and returned to seeking a peaceful solution to existing issues .","Furthermore, <premise> amnesty was offered to all militants who laid down arms and returned to seeking a peaceful solution to existing issues . </premise>","Furthermore, <premise> amnesty was offered to all militants who laid down arms and returned to seeking a peaceful solution to existing issues . </premise>"
All foreign military personnel must leave the territory of Ukraine .,<premise> All foreign military personnel must leave the territory of Ukraine . </premise>,<claim> All foreign military personnel must leave the territory of Ukraine . </claim>
Mr. Sergeyev ( Ukraine ): I too do not want to continue this dialogue because it is going nowhere .,Mr. Sergeyev ( Ukraine ): I too do not want to continue this dialogue because <premise> it is going nowhere </premise> .,<claim> Mr. Sergeyev ( Ukraine ): I too do not want to continue this dialogue because it is going nowhere . </claim>
"A couple of days ago , we expressed support for the Secretary - General 's initiatives and called for stepping up international mediation efforts .","A couple of days ago, <premise> we expressed support for the Secretary - General 's initiatives and called for stepping up international mediation efforts . </premise>","<premise> A couple of days ago , we expressed support for the Secretary - General 's initiatives and called for stepping up international mediation efforts . </premise>"
"Lastly , as Iunderstand it , the Ukrainian representative asked me here and now to an answer the question why several hundred units and vast amounts of Russian military equipment are being concentrated on the Ukrainian border .","Lastly, as Iunderstand it, <premise> the Ukrainian representative asked me here and now to an answer the question why several hundred units and vast amounts of Russian military equipment are being concentrated on the Ukrainian border . </premise>","Lastly, as I <premise> understand it , the Ukrainian representative asked me here and now to an answer the question why several hundred units and vast amounts of Russian military equipment are being concentrated on the Ukrainian border . </premise>"
"Separatist guards kept their guns pointed at the monitors during the exchange , the monitors said , even though the team posed no threat and , mercifully , had no camera .","<premise> Separatist guards kept their guns pointed at the monitors during the exchange , the monitors said , even though the team posed no threat and , mercifully , had no camera . </premise>","<premise> Separatist guards kept their guns pointed at the monitors during the exchange , the monitors said , even though the team posed no threat and , mercifully , had no camera . </premise>"
We have seen no constructive attempts to discuss the real reasons for the Ukrainian internal conflict and try to find a way out of the current situation .,<claim> We have seen no constructive attempts to discuss the real reasons for the Ukrainian internal conflict and try to find a way out of the current situation . </claim>,<claim> We have seen no constructive attempts to discuss the real reasons for the Ukrainian internal conflict and try to find a way out of the current situation . </claim>
"China supports any effort that will help the parties to engage in dialogue and consultations leading to a political settlement of the crisis , and we will continue to play an active and constructive role in seeking a political settlement of the question of Ukraine .","China supports any effort that will help the parties to engage in dialogue and consultations leading to a political settlement of the crisis, <claim> and we will continue to play an active and constructive role in seeking a political settlement of the question of Ukraine </claim> .","<claim> China supports any effort that will help the parties to engage in dialogue and consultations leading to a political settlement of the crisis , and we will continue to play an active and constructive role in seeking a political settlement of the question of Ukraine . </claim>"
We are not going to let the Crimea scenario be repeated in eastern Ukraine .,<claim> We are not going to let the Crimea scenario be repeated in eastern Ukraine . </claim>,<claim> We are not going to let the Crimea scenario be repeated in eastern Ukraine . </claim>
The OSCE 's role in facilitating humanitarian work has been critical to alleviating the suffering caused by four years of aggression .,<claim> The OSCE 's role in facilitating humanitarian work has been critical to alleviating the suffering caused by four years of aggression . </claim>,<claim> The OSCE 's role in facilitating humanitarian work has been critical to alleviating the suffering caused by four years of aggression . </claim>
"Despite the fact that , in line with the Minsk agreements , the airport was to have been given to the militias , the matter has not been resolved peacefully because of disputes in other areas of the engagement line .","Despite the fact that, in line with the Minsk agreements, the airport was to have been given to the militias, <claim> the matter has not been resolved peacefully </claim> because of disputes in other areas of the engagement line.","Despite the fact that, in line with the Minsk agreements, the airport was to have been given to the militias, <claim> the matter has not been resolved peacefully because of disputes in other areas of the engagement line . </claim>"
"Still , neither Ukraine nor the OSCE has received any kind of explanation .","Still, <premise> neither Ukraine nor the OSCE has received any kind of explanation . </premise>","<claim> Still , neither Ukraine nor the OSCE has received any kind of explanation . </claim>"
Yet Russia has done nothing to restore Ukrainian Government control over the international border .,<claim> Yet Russia has done nothing to restore Ukrainian Government control over the international border . </claim>,<claim> Yet Russia has done nothing to restore Ukrainian Government control over the international border . </claim>
We firmly reject all of Russia 's attempts to validate its intentions and threats to use armed forces or to send so - called Russian peacekeepers into Ukraine .,<claim> We firmly reject all of Russia 's attempts to validate its intentions and threats to use armed forces or to send so - called Russian peacekeepers into Ukraine . </claim>,<claim> We firmly reject all of Russia 's attempts to validate its intentions and threats to use armed forces or to send so - called Russian peacekeepers into Ukraine . </claim>
"The Secretary - General further appeals for direct and constructive dialogue between the parties , and between Kyiv and Moscow , to de - escalate the situation and address all differences .","<claim> The Secretary - General further appeals for direct and constructive dialogue between the parties , and between Kyiv and Moscow , to de - escalate the situation and address all differences . </claim>","<claim> The Secretary - General further appeals for direct and constructive dialogue between the parties , and between Kyiv and Moscow , to de - escalate the situation and address all differences . </claim>"
"First , the leaders of the self - defence formations made different statements the day before yesterday .","<premise> First , the leaders of the self - defence formations made different statements the day before yesterday . </premise>","<premise> First , the leaders of the self - defence formations made different statements the day before yesterday . </premise>"
"Russia negotiated a peace plan , then systematically undermined it at every step .","<claim> Russia negotiated a peace plan , then systematically undermined it at every step </claim> .","<premise> Russia negotiated a peace plan , then systematically undermined it at every step . </premise>"
That is why we call on Russia to engage constructively in that endeavour and to bring its influence to bear on the illegal armed groups to lay down their arms and engage in dialogue .,That is why <claim> we call on Russia to engage constructively in that endeavour and to bring its influence to bear on the illegal armed groups to lay down their arms and engage in dialogue . </claim>,<claim> That is why we call on Russia to engage constructively in that endeavour and to bring its influence to bear on the illegal armed groups to lay down their arms and engage in dialogue . </claim>
"From promoting peaceful resolutions to conflicts to working with Governments on the rule of law and anti - corruption , the OSCE plays a key role in strengthening security and stability , addressing humanitarian needs of conflict- afflicted populations and promoting good governance in the region .","<premise> From promoting peaceful resolutions to conflicts to working with Governments on the rule of law and anti - corruption , </premise> the OSCE plays a key role in strengthening security and stability, addressing humanitarian needs of conflict- afflicted populations and promoting good governance in the region.","<premise> From promoting peaceful resolutions to conflicts to working with Governments on the rule of law and anti - corruption , the OSCE plays a key role in strengthening security and stability , addressing humanitarian needs of conflict- afflicted populations and promoting good governance in the region . </premise>"
We still expect the same commitment to the Minsk agreements on the part of the Russian side .,<claim> We still expect the same commitment to the Minsk agreements on the part of the Russian side . </claim>,<claim> We still expect the same commitment to the Minsk agreements on the part of the Russian side . </claim>
The use of armed force that we are now witnessing in eastern Ukraine to impose one set of views on the peaceful majority is therefore entirely without justification .,<premise> The use of armed force that we are now witnessing in eastern Ukraine to impose one set of views on the peaceful majority is therefore entirely without justification . </premise>,<claim> The use of armed force that we are now witnessing in eastern Ukraine to impose one set of views on the peaceful majority is therefore entirely without justification . </claim>
But maybe he should not wait for 21 April .,<premise> But maybe he should not wait for 21 April . </premise>,<claim> But maybe he should not wait for 21 April . </claim>
That is a dangerous escalation of an already dangerous situation .,<claim> That is a dangerous escalation of an already dangerous situation . </claim>,<claim> That is a dangerous escalation of an already dangerous situation . </claim>
But de - escalation implies that Russia will calm the armed groups it is equipping and training ; that it will see that the OSCE observers are freed - having still not publicly condemned their capture in the first place - and open negotiations with Ukraine ; that free elections will be held on 25 May under international supervision in order to give the Kyiv authorities indisputable legitimacy ; and that negotiations begin between Russia and Ukraine .,But de - escalation implies that Russia will calm the armed groups it is equipping and training; <claim> that it will see that the OSCE observers are freed - having still not publicly condemned their capture in the first place - and open negotiations with Ukraine </claim> ; that free elections will be held on 25 May under international supervision in order to give the Kyiv authorities indisputable legitimacy; and that negotiations begin between Russia and Ukraine.,But de - escalation implies that Russia will calm the armed groups it is equipping and training; that it will see that the OSCE observers are freed - having still not publicly condemned their capture in the first place - and open negotiations with Ukraine; that free elections will be held on 25 May under international supervision in order to give the Kyiv authorities indisputable legitimacy; and that negotiations begin between Russia and Ukraine.
"That aggression is aimed at forcing my Government to change its constitutional and territorial order , thereby undermining the territorial integrity and political sovereignty of Ukraine .","<claim> That aggression is aimed at forcing my Government to change its constitutional and territorial order , thereby undermining the territorial integrity and political sovereignty of Ukraine . </claim>","<premise> That aggression is aimed at forcing my Government to change its constitutional and territorial order , thereby undermining the territorial integrity and political sovereignty of Ukraine . </premise>"
"If we are to respond to them effectively , we must continue to strengthen the OSCE , and with it the Security Council 's cooperation .","<claim> If we are to respond to them effectively , we must continue to strengthen the OSCE , and with it the Security Council 's cooperation . </claim>","<claim> If we are to respond to them effectively , we must continue to strengthen the OSCE , and with it the Security Council 's cooperation . </claim>"
We commend the Ukrainian authorities in that regard .,<claim> We commend the Ukrainian authorities in that regard . </claim>,<claim> We commend the Ukrainian authorities in that regard . </claim>
"We are still restrained in calling for the Council 's full recognition that Russia is the aggressor , but that can not last long .","<claim> We are still restrained in calling for the Council 's full recognition that Russia is the aggressor , but that can not last long . </claim>","<claim> We are still restrained in calling for the Council 's full recognition that Russia is the aggressor , but that can not last long . </claim>"
"Despite the best efforts ofthe OSCE , whose work has been exemplary despite the challenges presented , only two checkpoints are currently monitored on the Russian side , leaving hundreds of kilometres free for the flow of weapons and personnel into Ukraine .","<premise> Despite the best efforts ofthe OSCE , whose work has been exemplary despite the challenges presented , only two checkpoints are currently monitored on the Russian side , leaving hundreds of kilometres free for the flow of weapons and personnel into Ukraine . </premise>","Despite the best efforts ofthe OSCE, whose work has been exemplary despite the challenges presented, <claim> only two checkpoints are currently monitored on the Russian side , leaving hundreds of kilometres free for the flow of weapons and personnel into Ukraine . </claim>"
"Finally , we urge the parties to seek a peaceful solution to this crisis through direct political dialogue , exercise restraint and refrain from unilateral actions that could increase tensions .","<claim> Finally , we urge the parties to seek a peaceful solution to this crisis through direct political dialogue , exercise restraint and refrain from unilateral actions that could increase tensions . </claim>","Finally, <claim> we urge the parties to seek a peaceful solution to this crisis through direct political dialogue , exercise restraint and refrain from unilateral actions that could increase tensions . </claim>"
"Those responsible for such deplorable acts against the civilian population must be held accountable , and we emphasize the absolute necessity for an objective investigation of the facts that will see that those responsible are brought to justice .","Those responsible for such deplorable acts against the civilian population must be held accountable, and <claim> we emphasize the absolute necessity for an objective investigation of the facts that will see that those responsible are brought to justice . </claim>","<claim> Those responsible for such deplorable acts against the civilian population must be held accountable , and we emphasize the absolute necessity for an objective investigation of the facts that will see that those responsible are brought to justice . </claim>"
"In that letter , I drew the attention of the Council to the dangerously deteriorating security situation in the eastern part of Ukraine , which threatens our territorial integrity and shows a tendency to transform into a "" frozen conflict "" , and thus continues to be a challenge to peace and stability in the whole of Europe and beyond .","In that letter, I drew the attention of the Council to the dangerously deteriorating security situation in the eastern part of Ukraine, <premise> which threatens our territorial integrity and shows a tendency to transform into a "" frozen conflict "" </premise> , and thus continues to be a challenge to peace and stability in the whole of Europe and beyond.","In that letter, I drew the attention of the Council to the dangerously deteriorating security situation in the eastern part of Ukraine, <premise> which threatens our territorial integrity and shows a tendency to transform into a "" frozen conflict "" , and thus continues to be a challenge to peace and stability in the whole of Europe and beyond . </premise>"
"While the humanitarian needs in the region have not diminished and remain dire , the armed separatists have been gaining ground with each new convoy .","<claim> While the humanitarian needs in the region have not diminished and remain dire , the armed separatists have been gaining ground with each new convoy . </claim>","While the humanitarian needs in the region have not diminished and remain dire, <claim> the armed separatists have been gaining ground with each new convoy . </claim>"
Our policy is based on firmness and openness to dialogue .,<claim> Our policy is based on firmness and openness to dialogue . </claim>,<premise> Our policy is based on firmness and openness to dialogue . </premise>
