text,label,prediction
"if a young couple making $50,000 a year saves $1,000, the government will put another $1,000 in that account [SEP] a very exciting tax credit program that I hope I'll have a chance to talk about later, Bernie, that encourages savings by people early in life and any time in life by having the federal government match savings for the 75 million Americans who make $100,000 or less up to $2,000 a year",support,support
"By the time they retire, they'll not only have guaranteed Social Security, but more than $200,000 in that retirement fund [SEP] if a young couple making $50,000 a year saves $1,000, the government will put another $1,000 in that account",support,support
You have to be a CPA to understand what he just said [SEP] The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for,support,support
"The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for [SEP] The tax deduction I talked about earlier. Very exciting deduction for up to $10,000 a year in the cost of a college tuition. A $3,000 tax credit for the cost -- well, actually for a family member who stays home with a parent or grandparent who is ill",attack,no_relation
"The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for [SEP] if a young couple making $50,000 a year saves $1,000, the government will put another $1,000 in that account",attack,attack
"The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for [SEP] By the time they retire, they'll not only have guaranteed Social Security, but more than $200,000 in that retirement fund",attack,attack
"You have to be a CPA to understand what he just said [SEP] By the time they retire, they'll not only have guaranteed Social Security, but more than $200,000 in that retirement fund",attack,no_relation
"You have to be a CPA to understand what he just said [SEP] if a young couple making $50,000 a year saves $1,000, the government will put another $1,000 in that account",attack,no_relation
"You have to be a CPA to understand what he just said [SEP] a very exciting tax credit program that I hope I'll have a chance to talk about later, Bernie, that encourages savings by people early in life and any time in life by having the federal government match savings for the 75 million Americans who make $100,000 or less up to $2,000 a year",attack,no_relation
"You have to be a CPA to understand what he just said [SEP] The tax deduction I talked about earlier. Very exciting deduction for up to $10,000 a year in the cost of a college tuition. A $3,000 tax credit for the cost -- well, actually for a family member who stays home with a parent or grandparent who is ill",attack,no_relation
"It's a classic example of wanting to have a program, in this case a tax program, that will, in fact, direct people to live their lives in certain ways rather than empowering them to make decisions for themselves [SEP] The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for",support,support
"The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for [SEP] They like tax credits, we like tax reform and tax cuts",support,no_relation
"We want to reduce the incidence of abortion on our society [SEP] Governor Bush and I have emphasized while, while we are clearly both pro-life, that  is what we believe",support,support
Even Bill Clinton has advocated reducing abortion to make it as rare as possible [SEP] Many on the pro-choice side have said the same thing,support,support
Such things as promoting adoption as an alternative [SEP] What we would like to be able to do is to look for ways to reach across the divide between the two points of view and find things that we can do together to reduce the incidence of abortion,support,support
Encouraging parental notification [SEP] What we would like to be able to do is to look for ways to reach across the divide between the two points of view and find things that we can do together to reduce the incidence of abortion,support,support
"Congress has twice passed by overwhelming margins, a significant number of votes from both parties, the ban on partial birth abortions [SEP] we also think banning the horrific practice of partial birth abortions is an area where there could be agreement",support,support
We would hope eventually they would recognize that's not a good position for them to be in [SEP] Twice it's been vetoed by Bill Clinton and Al Gore,attack,no_relation
"the decision they made was on the drug, not the question of whether or not it would support abortion [SEP] Governor Bush made it clear the other night he did not anticipate that he would be able to go in and direct the FDA to reverse course on that particular issue",support,attack
"With respect to the question of RU-486, we believe that That really was a question of whether or not it was safe to be used by women [SEP] Even Bill Clinton has advocated reducing abortion to make it as rare as possible",attack,no_relation
"They didn't address the sort of the question of whether or not there should or should not be abortion in the society so much as evaluate that particular drug [SEP] With respect to the question of RU-486, we believe that That really was a question of whether or not it was safe to be used by women",support,support
we also think banning the horrific practice of partial birth abortions is an area where there could be agreement [SEP] We want to reduce the incidence of abortion on our society,support,support
Governor Bush made it clear the other night he did not anticipate that he would be able to go in and direct the FDA to reverse course on that particular issue [SEP] We want to reduce the incidence of abortion on our society,support,no_relation
I would not support legislation that is being introduced in Congress to override the Food and Drug Administration decision on RU-486 [SEP] Governor Bush made it clear the other night he did not anticipate that he would be able to go in and direct the FDA to reverse course on that particular issue,attack,attack
"The administration, FDA worked 12 years on this serious problem [SEP] I would not support legislation that is being introduced in Congress to override the Food and Drug Administration decision on RU-486",support,support
They made a judgment based on what was good for women's health [SEP] I would not support legislation that is being introduced in Congress to override the Food and Drug Administration decision on RU-486,support,support
A doctor has to pescribe and care for a woman using it [SEP] They made a judgment based on what was good for women's health,support,support
it was made by experts [SEP] I think it's a decision we ought to let stand,support,no_relation
I think it's a decision we ought to let stand [SEP] I would not support legislation that is being introduced in Congress to override the Food and Drug Administration decision on RU-486,support,support
the significant difference here on this issue is that Al Gore and I respect and will protect a woman's right to choose [SEP] We want to reduce the incidence of abortion on our society,attack,support
the significant difference here on this issue is that Al Gore and I respect and will protect a woman's right to choose [SEP] Our opponents will not,attack,support
"We know that this is a difficult personal, moral, medical issue [SEP] it ought to be left under our law to a woman, her doctor and her God",support,support
"it ought to be left under our law to a woman, her doctor and her God [SEP] the significant difference here on this issue is that Al Gore and I respect and will protect a woman's right to choose",support,support
over the last eight years the number of teenage pregnancies has dropped 20% [SEP] The number of abortions is actually down in America over the last eight years,support,support
we believe that the government ought to do everything it can to reduce the number of unwanted pregnancies [SEP] the number of abortions,support,support
The number of abortions is actually down in America over the last eight years [SEP] it has is that there are good programs out there that Al Gore and I will continue to support,support,no_relation
such as family planning and programs that encourage abstinence [SEP] it has is that there are good programs out there that Al Gore and I will continue to support,support,support
"when the health of a woman is involved, I think the government has to be respectful [SEP] it has is that there are good programs out there that Al Gore and I will continue to support",support,no_relation
"I supported, in fact, a bill in the Senate that would have prohibited late-term abortions except in cases where the health or life of the mother was involved [SEP] when the health of a woman is involved, I think the government has to be respectful",support,support
it would have prohibited that form of abortion at any stage of the pregnancy regardless of the effect on the health and life of the woman [SEP] I did not support the so-called partial birth abortion bill,support,support
I did not support the so-called partial birth abortion bill [SEP] we also think banning the horrific practice of partial birth abortions is an area where there could be agreement,support,attack
That is a very happy ending to a terrible story [SEP] It's the end of a reign of terror,support,support
There are some press reports that are unconfirmed that say that Milosevic has actually left Belgrade [SEP] It's the end of a reign of terror,support,support
The encouraging news is that the state news agency is reporting that Mr. Kostunica is the president-elect [SEP] It's the end of a reign of terror,support,no_relation
I'm very proud on this night as it appears that Milosevic is about to or has fallen [SEP] the leadership role the United States played in the effort to stop his aggression and genocide in Bosnia and Kosovo,support,support
It wasn't [SEP] I know our opponents have said they thought it was overreaching,attack,no_relation
It wasn't [SEP] It was a matter of principle in America's national interest and values,support,support
the leadership role the United States played in the effort to stop his aggression and genocide in Bosnia and Kosovo [SEP] It was a matter of principle in America's national interest and values,support,support
we stopped the genocide [SEP] strengthened our relationship with our European allies in NATO,support,support
we stopped the aggression [SEP] strengthened our relationship with our European allies in NATO,support,support
strengthened our relationship with our European allies in NATO [SEP] It was a matter of principle in America's national interest and values,support,support
made the United States more respected and trusted by our allies and more feared by our enemies [SEP] It was a matter of principle in America's national interest and values,support,support
"hopefully tonight we're seeing the final results of that bold and brave effort [SEP] I think that Vice President Gore played a critical role, passionate purposive role in leading the administration, along with Republican supporters like Bob Dole and John McCain, to do the right thing in the Balkans",support,support
"They've taken to the streets to support their democracy, to support their vote [SEP] I think probably more than anything else it's a victory for the Serbian people",support,support
We saw it in Germany [SEP] this is a continuation of a process that began ten years ago all across eastern Europe and has only now arrived in Serbia,support,support
we saw it in Rumania [SEP] this is a continuation of a process that began ten years ago all across eastern Europe and has only now arrived in Serbia,support,support
we saw it in Czechoslovakia [SEP] this is a continuation of a process that began ten years ago all across eastern Europe and has only now arrived in Serbia,support,support
the people of eastern Europe rose up and made their claim for freedom [SEP] this is a continuation of a process that began ten years ago all across eastern Europe and has only now arrived in Serbia,support,support
that would not involve committing U.S. troops [SEP] I do think it's noteworthy that there appears to be an effort underway to get the Russians involved,support,support
Governor Bush suggested exactly that we ought to try to get the Russians involved to exercise some leverage over the Serbians [SEP] Governor Bush was correct in his assessment and his recommendation,support,support
that's exactly what they were doing [SEP] Governor Bush was correct in his assessment and his recommendation,support,support
Governor Bush was correct in his assessment and his recommendation [SEP] He has supported the administration on Kosovo,support,support
"which would have set a specific deadline, one he felt was too soon, for forcing the U.S. troops out [SEP] He lobbied actively against passage of the Byrd-Warner provision",support,support
He's been supportive of the policy that we've seen with respect to Yugoslavia [SEP] I think he deserves a lot of credit for that,support,support
He has supported the administration on Kosovo [SEP] I think he deserves a lot of credit for that,support,support
He lobbied actively against passage of the Byrd-Warner provision [SEP] I think he deserves a lot of credit for that,support,support
we ought to find out whether he's committed to democracy [SEP] I think this is an opportunity for the United States to test President Putin of Russia,support,support
Whether or not he's willing to support the forces of freedom and democracy diplomatically there in the area of eastern Europe [SEP] I think this is an opportunity for the United States to test President Putin of Russia,support,support
it's a test for him whether he represents the old guard in the Soviet Union [SEP] I think this is an opportunity for the United States to test President Putin of Russia,support,support
"I think the role ought to be limited, there ought to be a time limit on it [SEP] There may be occasion when it's appropriate to use them in a peacekeeping role",attack,attack
"I think the role ought to be limited, there ought to be a time limit on it [SEP] My preference is to deploy them as warriors",support,support
The reason we have a military is to be able to fight and win wars [SEP] My preference is to deploy them as warriors,support,support
to maintain with sufficient strength so that would-be adversaries are deterred from ever launching a war in the first place [SEP] My preference is to deploy them as warriors,support,no_relation
"We've seen a reduction in our forces far beyond anything that was justified by the end of the Cold War [SEP] I think that the administration has, in fact, in this area failed in a major responsibility",support,support
"we've seen a rapid expansion of our commitments around the world as troops have been sent hither and yon [SEP] I think that the administration has, in fact, in this area failed in a major responsibility",support,support
There was testimony before the Joint Chiefs of Staff before the Armed Services Committee that pointed out a lot of these problems [SEP] we've seen a rapid expansion of our commitments around the world as troops have been sent hither and yon,support,support
"General Mike Ryan of the Air Force with 40% fewer aircraft, he's now undertaking three times as many deployments on a regular basis as he had to previously [SEP] We're overcommitted and underresourced",support,support
"We're overcommitted and underresourced [SEP] I think that the administration has, in fact, in this area failed in a major responsibility",support,support
I saw a letter the other day from a young captain stationed in Fort Bragg [SEP] a graduate of West Point in '95 getting ready to get out of the service because he's only allowed to train with his troops when fuel is available for the vehicles and only allowed to fire their weapons twice a year,support,support
a graduate of West Point in '95 getting ready to get out of the service because he's only allowed to train with his troops when fuel is available for the vehicles and only allowed to fire their weapons twice a year [SEP] This has had some other unfortunate effects,support,no_relation
"That is a legitimate concern, this is a very important area [SEP] He's concerned that if he had to send them into combat it would mean lives lost",support,support
He's concerned that if he had to send them into combat it would mean lives lost [SEP] This has had some other unfortunate effects,support,no_relation
"This has had some other unfortunate effects [SEP] I think that the administration has, in fact, in this area failed in a major responsibility",support,support
"I think that the administration has, in fact, in this area failed in a major responsibility [SEP] a high priority for myself and Governor Bush to rebuild the U.S. military and to give them the resources they need to do the job we ask them to do for us and give them good leadership",support,no_relation
The fact that the U.S. military is worse off today than it was eight years ago [SEP] a high priority for myself and Governor Bush to rebuild the U.S. military and to give them the resources they need to do the job we ask them to do for us and give them good leadership,support,support
Major responsibility for us in the future [SEP] a high priority for myself and Governor Bush to rebuild the U.S. military and to give them the resources they need to do the job we ask them to do for us and give them good leadership,support,support
"I want to assure the American people that the American military is the best-trained, best-equipped, most powerful force in the world [SEP] I think that the administration has, in fact, in this area failed in a major responsibility",attack,attack
"I want to assure the American people that the American military is the best-trained, best-equipped, most powerful force in the world [SEP] The fact that the U.S. military is worse off today than it was eight years ago",attack,attack
"I want to assure the American people that the American military is the best-trained, best-equipped, most powerful force in the world [SEP] Al Gore and I will do whatever it takes to keep them that way",support,support
"it's not good for our military, to run them down essentially in the midst of a partisan political debate [SEP] The fact that the U.S. military is worse off today than it was eight years ago",attack,attack
"it's not good for our military, to run them down essentially in the midst of a partisan political debate [SEP] It's not right",support,support
"The fact is, judging by its results from Desert Storm to the Balkans, Bosnia and Kosovo, to the operations that are still being conducted to keep Saddam Hussein in a box in Iraq [SEP] the American military has performed brilliantly",support,support
"Secretary Bill Cohen, a good republican, and Gen. Shelton the chairman of the Joint Chiefs of Staff, will both tell you the American military is ready to meet any threat we may face in the world today [SEP] the American military has performed brilliantly",support,support
"It's not right [SEP] I think that the administration has, in fact, in this area failed in a major responsibility",attack,support
the American military has performed brilliantly [SEP] It's not right,support,no_relation
It's not right [SEP] Al Gore and I will do whatever it takes to keep them that way,support,no_relation
"you've got to judge the military by what the military leaders say [SEP] Secretary Bill Cohen, a good republican, and Gen. Shelton the chairman of the Joint Chiefs of Staff, will both tell you the American military is ready to meet any threat we may face in the world today",support,support
"This administration has turned around the drop in spending that began in the mid-'80's and right through the Bush-Cheney administration and the early years of the Clinton administration [SEP] I think that the administration has, in fact, in this area failed in a major responsibility",attack,attack
We passed the largest pay increase in a generation for our military [SEP] now that  's stopped,support,support
"$100 billion in additional funding for our military than Governor Bush does [SEP] the reality is if you look at our projected budgets for the next ten years, Al Gore and I actually commit twice as much",support,support
"the reality is if you look at our projected budgets for the next ten years, Al Gore and I actually commit twice as much [SEP] a high priority for myself and Governor Bush to rebuild the U.S. military and to give them the resources they need to do the job we ask them to do for us and give them good leadership",attack,no_relation
$100 billion in additional funding for our military than Governor Bush does [SEP] a high priority for myself and Governor Bush to rebuild the U.S. military and to give them the resources they need to do the job we ask them to do for us and give them good leadership,attack,support
their budget allows nothing additional for acquisition of new weapons systems [SEP] a high priority for myself and Governor Bush to rebuild the U.S. military and to give them the resources they need to do the job we ask them to do for us and give them good leadership,attack,no_relation
"they need the new equipment, the new systems that Al Gore and I are committed to giving them [SEP] That's something the same Gen. Mike Ryan of the airforce and all the other chiefs of the services will not be happy about",support,no_relation
That's something the same Gen. Mike Ryan of the airforce and all the other chiefs of the services will not be happy about [SEP] their budget allows nothing additional for acquisition of new weapons systems,support,no_relation
"I'm not attacking the military [SEP] it's not good for our military, to run them down essentially in the midst of a partisan political debate",attack,attack
I have enormous regard for the men and women of the U.S. military [SEP] I'm not attacking the military,support,support
I had the privilege of working with them for the four years I was the Secretary of Defense [SEP] I have enormous regard for the men and women of the U.S. military,support,support
I had the privilege of working with them for the four years I was the Secretary of Defense [SEP] No one has a higher regard than I do for them,support,support
No one has a higher regard than I do for them [SEP] I'm not attacking the military,support,support
"It's irresponsible to suggest we shouldn't have this debate, that we should ignore what is a major, major concern [SEP] it's not good for our military, to run them down essentially in the midst of a partisan political debate",attack,attack
"If you look at the data that's available, 40% of our Army helicopters are not combat ready [SEP] If you have friends and relatives serving in the U.S. military, you know there's a problem",support,support
"The combat readiness level in the Air Force dropped from 85% to 65% [SEP] If you have friends and relatives serving in the U.S. military, you know there's a problem",support,support
"Significant problems of retention [SEP] If you have friends and relatives serving in the U.S. military, you know there's a problem",support,support
"If you have friends and relatives serving in the U.S. military, you know there's a problem [SEP] the American military has performed brilliantly",attack,no_relation
"Everybody out there tonight wearing the uniform, standing on guard to protect the United States is there because they volunteered to put on a uniform [SEP] The important thing for us to remember is that we're a democracy and we're defended by volunteers",support,support
when we don't give them the kind of leadership that spells out what their mission is and let's them know why they're putting their lives at risk [SEP] we undermine that morale,support,support
when we don't give our pilots the flying hours they need to maintain their proficiency [SEP] we undermine that morale,support,support
When we don't give them the spare parts they need [SEP] we undermine that morale,support,support
The important thing for us to remember is that we're a democracy and we're defended by volunteers [SEP] we undermine that morale,support,no_relation
That's an extraordinarily valuable trust [SEP] There is no more important responsibility for a President of the United States than his role as Commander in Chief,support,support
When we send them without the right kind of training [SEP] we put their lives at risk,support,support
when we send them poorly equipped or with equipment that's old and broken down [SEP] we put their lives at risk,support,support
we're running now off the buildup of the investment we made during the Reagan years [SEP] the issue of procurement is very important,support,no_relation
we put their lives at risk [SEP] We will suffer more casualties in the next conflict if we don't look to those basic fundamental problems now,support,support
we undermine that morale [SEP] We will suffer more casualties in the next conflict if we don't look to those basic fundamental problems now,support,support
"We will suffer more casualties in the next conflict if we don't look to those basic fundamental problems now [SEP] If you have friends and relatives serving in the U.S. military, you know there's a problem",support,support
it's available for anybody who wants to look at the record and wants to talk to our men and women in uniform [SEP] this administration has a bad track record in this regard,support,no_relation
wants to spend time with the members of the Joint Chiefs [SEP] this administration has a bad track record in this regard,support,no_relation
wants to look at readiness levels and other -- other indicators [SEP] this administration has a bad track record in this regard,support,no_relation
"As that equipment gets old, it has to be replaced [SEP] We have not been investing in the future of the U.S. military",support,support
We've taken money out of the procurement budget to support other ventures [SEP] We have not been investing in the future of the U.S. military,support,support
the issue of procurement is very important [SEP] We have not been investing in the future of the U.S. military,support,no_relation
this administration has a bad track record in this regard [SEP] the American military has performed brilliantly,attack,no_relation
"We have not been investing in the future of the U.S. military [SEP] the reality is if you look at our projected budgets for the next ten years, Al Gore and I actually commit twice as much",attack,attack
"Yes, of course it's an important debate to have as part of this campaign [SEP] It's irresponsible to suggest we shouldn't have this debate, that we should ignore what is a major, major concern",support,support
"I don't want either the military to feel uneasy or the American people to feel insecure [SEP] Yes, of course it's an important debate to have as part of this campaign",attack,no_relation
I've visited our fighting forces around the world [SEP] we are ready to meet any contingency that might arise,support,support
"What I'm saying now I'm basing on serving on the Senate Armed Services Committee talking to exactly the people Dick Cheney has mentioned, the Secretary of Defense, the Chiefs of Staff [SEP] we are ready to meet any contingency that might arise",support,support
we are ready to meet any contingency that might arise [SEP] We will suffer more casualties in the next conflict if we don't look to those basic fundamental problems now,attack,no_relation
we have met our recruitment targets in each of the services this year [SEP] we are ready to meet any contingency that might arise,support,support
"they feel a sense of purpose, a sense of mission [SEP] the soldiers there have a higher rate of re-enlistment than anywhere else in the service",support,support
"in the areas where our opponents have said we are overextended, such as the Balkans [SEP] the soldiers there have a higher rate of re-enlistment than anywhere else in the service",support,support
"the soldiers there have a higher rate of re-enlistment than anywhere else in the service [SEP] this administration has begun to transform the American military to take it away from being a Cold War force to prepare it to meet the threats of the new generation of tomorrow, of weapons of mass destruction, of ballistic missiles, terrorism, cyber warfare",support,no_relation
"Governor Bush recommended in his major policy statement on the military earlier this year that we skip the next generation of military equipment; helicopters, submarines, tactical air fighters, all the rest [SEP] That would really cripple our readiness",support,support
Exactly the readiness that Dick Cheney is talking about [SEP] That would really cripple our readiness,support,support
"this administration has begun to transform the American military to take it away from being a Cold War force to prepare it to meet the threats of the new generation of tomorrow, of weapons of mass destruction, of ballistic missiles, terrorism, cyber warfare [SEP] Al Gore and I are committed to continuing this acquisition program, transforming the military",support,support
"person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military [SEP] There's still fewer people in uniform today",attack,attack
"not only in the world today [SEP] person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military",support,support
"in the history of the world [SEP] person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military",support,support
"person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military [SEP] Al Gore and I will do whatever is necessary to keep it that way",support,support
"Al Gore and I are committed to continuing this acquisition program, transforming the military [SEP] Al Gore and I will do whatever is necessary to keep it that way",support,support
That would really cripple our readiness [SEP] we put their lives at risk,attack,no_relation
"So much progress has been made in the original Oslo agreements between the Israelis, the Palestinians, adopted in 1993, and the peace between Israel and Jordan thereafter [SEP] Al Gore has played a critical role in advancing that process over the last eight years",support,no_relation
So much work has been done by the people there with the support of this administration [SEP] Al Gore has played a critical role in advancing that process over the last eight years,support,support
"these two peoples have come in some senses, generations forward, centuries forward, in the last seven years [SEP] They are so close to a final peace agreement",support,support
"We've been on a very constructive course in the Middle East, played an unusual, unique role [SEP] Al Gore and I will continue to do that",support,no_relation
I'm convinced the great majority of the Israeli and Palestinian people want [SEP] Al Gore and I will continue to do that,support,no_relation
"They are so close to a final peace agreement [SEP] We've been on a very constructive course in the Middle East, played an unusual, unique role",support,support
"Secretary Albright has been in Paris meeting with prime minister Barak and chairman Arafat [SEP] We've been on a very constructive course in the Middle East, played an unusual, unique role",support,support
"I hope I might, through my friendships in Israel and throughout the Arab world, play a unique role in bringing peace to this -- this sacred region of the world [SEP] Al Gore and I will continue to do that",support,no_relation
"the Gulf War [SEP] We made significant breakthroughs, I think, at the end of the Bush administration",support,no_relation
"Numerous administrations going back certainly to World War II have had to wrestle with the problem of what should happen to the Middle East [SEP] We made significant breakthroughs, I think, at the end of the Bush administration",support,no_relation
"we had joined together with Arab allies and done enormous damage to the Iraqi armed forces [SEP] We made significant breakthroughs, I think, at the end of the Bush administration",support,support
By virtue of the end of the Cold War [SEP] the Soviets were no longer a factor,support,support
"the Soviets were no longer a factor [SEP] With the end of the Soviet Union, the implosion of the empire, that created a vacuum if you will, and made it easier for us to operate there",support,support
"They used to fish in troubled waters whenever they had the opportunity in the Middle East [SEP] With the end of the Soviet Union, the implosion of the empire, that created a vacuum if you will, and made it easier for us to operate there",support,support
"With the end of the Soviet Union, the implosion of the empire, that created a vacuum if you will, and made it easier for us to operate there [SEP] We were able to, I think, reassure both Arabs and Israelis would play a major role there",support,support
"We made significant breakthroughs, I think, at the end of the Bush administration [SEP] We were able to, I think, reassure both Arabs and Israelis would play a major role there",support,no_relation
"Iraq was the biggest military threat to Israel [SEP] We made significant breakthroughs, I think, at the end of the Bush administration",support,no_relation
"We have the ability and the will to deploy forces if we had to, to engage in military operations to help our friends and oppose our foes [SEP] We were able to, I think, reassure both Arabs and Israelis would play a major role there",support,no_relation
"We were able to convene them in a conference [SEP] We have the ability and the will to deploy forces if we had to, to engage in military operations to help our friends and oppose our foes",support,no_relation
The first time Arab and Israelis sat down face-to-face and began this process of trying to move the peace process forward [SEP] We were able to convene them in a conference,support,support
"He was a man who had the military stature to be able to confidently persuade the Israelis to take risks for peace [SEP] His tragic passing was of great consequence, a great tragedy for everybody who cares about peace in the Middle East",support,support
"effective economic sanctions, and a very robust inspection regime was in place under the U.N. auspices [SEP] it was able to do a good job of stripping out the capacity to build weapons of mass destruction, the work he had been doing that had not been destroyed during the war in biological and chemical agents, as well as a nuclear program",support,support
"We had put them back in the box, so to speak [SEP] at the end of the war we had pretty well decimated their military",support,support
We had a strong international coalition raid against them [SEP] at the end of the war we had pretty well decimated their military,support,support
"Recently the United Arab Emirates and Bahrain, two Gulf States, have reopened diplomatic relations with Baghdad [SEP] now we find ourselves in a situation where that started to fray on us, where the coalition now no longer is tied tightly together",support,no_relation
"The Russians and French are flying commercial airliners back into Baghdad and thumbing their nose at the international sanctions regime [SEP] now we find ourselves in a situation where that started to fray on us, where the coalition now no longer is tied tightly together",support,no_relation
"now we find ourselves in a situation where that started to fray on us, where the coalition now no longer is tied tightly together [SEP] We had a strong international coalition raid against them",attack,attack
"The Russians and French are flying commercial airliners back into Baghdad and thumbing their nose at the international sanctions regime [SEP] effective economic sanctions, and a very robust inspection regime was in place under the U.N. auspices",attack,no_relation
U.N. inspectors have been kicked out and there  's been absolutely no response [SEP] We're in a situation today where our posture with Iraq is weaker than it was at the end of the war,support,support
We're in a situation today where our posture with Iraq is weaker than it was at the end of the war [SEP] We might have no other choice,support,support
"it was able to do a good job of stripping out the capacity to build weapons of mass destruction, the work he had been doing that had not been destroyed during the war in biological and chemical agents, as well as a nuclear program [SEP] at the end of the war we had pretty well decimated their military",support,support
It's unfortunate [SEP] We're in a situation today where our posture with Iraq is weaker than it was at the end of the war,support,no_relation
I also think it's unfortunate we find ourselves in a position where we don't know for sure what might be transpiring inside Iraq [SEP] We might have no other choice,support,support
"if in fact Saddam Hussein were taking steps to try to rebuild nuclear capability or weapons of mass destruction, you would have to give very serious consideration to military action to -- to stop that activity [SEP] I don't think you can afford to have a man like Saddam Hussein with nuclear weapons in the Middle East",support,support
I don't think you can afford to have a man like Saddam Hussein with nuclear weapons in the Middle East [SEP] We might have no other choice,support,support
We'll have to see if that happens [SEP] We might have no other choice,support,support
"I think that's a matter of such critical national security importance that it ought to be left to the Commander in Chief, leaders of the military, Secretary of State to make that kind of decision without the heat of a political campaign [SEP] I don't think a political campaign is the occasion to declare exactly what we would do in that case",support,attack
"It would, of course, be a very serious situation [SEP] I don't think a political campaign is the occasion to declare exactly what we would do in that case",support,support
"if we had evidence, credible evidence, that Saddam Hussein was developing weapons of mass destruction [SEP] I don't think a political campaign is the occasion to declare exactly what we would do in that case",support,no_relation
Al Gore and I were two of the ten Democrats in the Senate who crossed party lines to support President Bush and Secretary Cheney in that war [SEP] The Gulf War was a great victory,support,support
We're both very proud we did that [SEP] Al Gore and I were two of the ten Democrats in the Senate who crossed party lines to support President Bush and Secretary Cheney in that war,support,support
the war did not end with a total victory [SEP] The Gulf War was a great victory,attack,attack
we will not enjoy real stability in the Middle East until Saddam Hussein is gone [SEP] the war did not end with a total victory,support,no_relation
Saddam Hussein remained there [SEP] the war did not end with a total victory,support,support
we have had almost ten years now of instability [SEP] the war did not end with a total victory,support,support
We have continued to operate almost all of this time military action to enforce a no-fly zone [SEP] the war did not end with a total victory,support,no_relation
We have been struggling with Saddam about the inspectors [SEP] the war did not end with a total victory,support,support
"We ought to do, and we're doing everything we can to get the inspectors back in there [SEP] We have been struggling with Saddam about the inspectors",support,support
in the end there's not going to be peace until he goes [SEP] the war did not end with a total victory,support,no_relation
"The Vice President met with them earlier this year [SEP] I have kept in touch with the indigenous Iraqi opposition, broad based, to Saddam Hussein",support,support
"We'll welcome you back into the family of nations where you belong [SEP] We are supporting them in their efforts and will continue to support them until the Iraqi people rise up and do what the people of Serbia have done in the last few days, get rid of a despot",support,no_relation
"I have kept in touch with the indigenous Iraqi opposition, broad based, to Saddam Hussein [SEP] We are supporting them in their efforts and will continue to support them until the Iraqi people rise up and do what the people of Serbia have done in the last few days, get rid of a despot",support,support
"We are supporting them in their efforts and will continue to support them until the Iraqi people rise up and do what the people of Serbia have done in the last few days, get rid of a despot [SEP] in the end there's not going to be peace until he goes",support,support
"I was proud to co-sponsor the Iraq Liberation Act with Senator Trent Lott [SEP] I have kept in touch with the indigenous Iraqi opposition, broad based, to Saddam Hussein",support,support
we will not enjoy real stability in the Middle East until Saddam Hussein is gone [SEP] I don't think you can afford to have a man like Saddam Hussein with nuclear weapons in the Middle East,support,support
this administration and Vice President Gore and I have had both a long-term strategy to develop energy independence and a short-term strategy [SEP] Not enough,attack,no_relation
we would be further along in the implementation of that long-term strategy aimed at developing cleaner sources of energy [SEP] this administration and Vice President Gore and I have had both a long-term strategy to develop energy independence and a short-term strategy,support,support
this administration had been given the amount of funding that it had requested from the Republican Congress [SEP] we would be further along in the implementation of that long-term strategy aimed at developing cleaner sources of energy,attack,no_relation
giving tax credits to individuals and businesses to conserve and use energy more efficiently [SEP] we would be further along in the implementation of that long-term strategy aimed at developing cleaner sources of energy,support,support
Aimed at a partnership for a new generation of vehicles with the American automobile industry [SEP] we would be further along in the implementation of that long-term strategy aimed at developing cleaner sources of energy,support,support
which is making great progress and can produce a vehicle that can get 80 miles per gallo [SEP] Aimed at a partnership for a new generation of vehicles with the American automobile industry,support,support
To deal with exactly the kind of ups and downs of energy prices [SEP] We also have a short-term strategy,support,support
Al Gore and I believed it was important in the short-term to reach into the strategic petroleum reserve [SEP] I know it was controversial,attack,support
Al Gore and I believed it was important in the short-term to reach into the strategic petroleum reserve [SEP] We also have a short-term strategy,support,support
take some of the oil we have [SEP] Al Gore and I believed it was important in the short-term to reach into the strategic petroleum reserve,support,support
put it in the market [SEP] Al Gore and I believed it was important in the short-term to reach into the strategic petroleum reserve,support,support
show the big oil companies and the OPEC oil-producing countries that we  've got some resources with which we can fight back [SEP] Al Gore and I believed it was important in the short-term to reach into the strategic petroleum reserve,support,support
We aren't going to lay back and let them roll over our economy [SEP] show the big oil companies and the OPEC oil-producing countries that we  've got some resources with which we can fight back,support,support
gasoline prices were rising and home heating oil inventories were real low [SEP] We did it also,support,no_relation
We did it also [SEP] show the big oil companies and the OPEC oil-producing countries that we  've got some resources with which we can fight back,support,support
Both of our tickets agree on LIHEAP keeping the low income housing assistance program [SEP] We did it also,support,no_relation
